Version: Taxi Continuous/Discontinuous v4.1.8942.21304
TriggerVersion: v4
TaskType: Continuous
MazeName: Open Maze MD2
NumberOfTrials: 120
PosterLocations: 
CompletionWindow: 100000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 102.8615
MovementSpeed: 7.501485
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: False
ResetPositionOnTrial: False
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01700467 -5.2255 11.8885 50.9817
 0 0.01653967 -5.2255 11.8885 50.9817
 0 0.01674103 -5.2255 11.8885 50.9817
 0 0.01684321 -5.2255 11.8885 50.9817
 0 0.01625206 -5.2255 11.8885 50.9817
 0 0.01685078 -5.2255 11.8885 50.9817
 0 0.01687827 -5.2255 11.8885 50.9817
 0 0.01637321 -5.2255 11.8885 50.9817
 0 0.01661271 -5.2255 11.8885 50.9817
 0 0.01671406 -5.2255 11.8885 50.9817
 0 0.01702899 -5.2255 11.8885 50.9817
 0 0.01669553 -5.2255 11.8885 50.9817
 0 0.01634279 -5.2255 11.8885 50.9817
 0 0.01676496 -5.2255 11.8885 50.9817
 0 0.01666615 -5.2255 11.8885 50.9817
 0 0.01663761 -5.2255 11.8885 50.9817
 0 0.01682627 -5.2255 11.8885 50.9817
 0 0.01669165 -5.2255 11.8885 50.9817
 0 0.01682710 -5.2255 11.8885 50.9817
 0 0.01641574 -5.2255 11.8885 50.9817
 0 0.01675560 -5.2255 11.8885 50.9817
 0 0.01678330 -5.2255 11.8885 50.9817
 0 0.01632875 -5.2255 11.8885 50.9817
 0 0.01685248 -5.2255 11.8885 50.9817
 0 0.01659872 -5.2255 11.8885 50.9817
 0 0.01683996 -5.2255 11.8885 50.9817
 0 0.01681530 -5.2255 11.8885 50.9817
 0 0.01667088 -5.2255 11.8885 50.9817
 0 0.01642221 -5.2255 11.8885 50.9817
 0 0.01685870 -5.2255 11.8885 50.9817
 0 0.01625805 -5.2255 11.8885 50.9817
 0 0.01689116 -5.2255 11.8885 50.9817
 0 0.01686408 -5.2255 11.8885 50.9817
 0 0.01665752 -5.2255 11.8885 50.9817
 0 0.01683519 -5.2255 11.8885 50.9817
 0 0.01634055 -5.2255 11.8885 50.9817
 0 0.01688478 -5.2255 11.8885 50.9817
 0 0.01659063 -5.2255 11.8885 50.9817
 0 0.01676933 -5.2255 11.8885 50.9817
 0 0.01658226 -5.2255 11.8885 50.9817
 0 0.01668309 -5.2255 11.8885 50.9817
 0 0.01667371 -5.2255 11.8885 51.6086
 0 0.01701627 -5.2255 11.8885 52.2355
 0 0.01660334 -5.2255 11.8885 52.8480
 0 0.01659846 -5.2255 11.8885 53.4612
 0 0.01679869 -5.2255 11.8885 54.0825
 0 0.01664136 -5.2255 11.8885 54.6987
 0 0.01671099 -5.2255 11.8885 55.3181
 0 0.01666364 -5.2255 11.8885 55.9365
 0 0.01654894 -5.2255 11.8885 56.5512
 0 0.01681972 -5.2255 11.8885 57.1766
 0 0.01670313 -5.2255 11.8885 57.7982
 0 0.01670806 -5.2255 11.8885 58.4205
 0 0.01680218 -5.2255 11.8885 59.0468
 13 0.01652570 -5.2255 11.8885 59.6632
 0 0.01665656 -5.2255 11.8885 60.2848
 0 0.01672357 -5.2255 11.8885 60.9094
 0 0.01670646 -5.2255 11.8885 61.5336
 0 0.01669163 -5.2255 11.8885 62.1576
 0 0.01664758 -5.2255 11.8885 62.7802
 0 0.01665857 -5.2255 11.8885 63.4035
 0 0.01679274 -5.2255 11.8885 64.0319
 0 0.01671869 -5.2255 11.8885 64.6577
 0 0.01662533 -5.2255 11.8885 65.2801
 0 0.01650131 -5.2255 11.8885 65.8980
 0 0.01677954 -5.2255 11.8885 66.5263
 0 0.01670377 -5.2255 11.8885 67.1518
 0 0.01670111 -5.2255 11.8885 67.7771
 0 0.01676592 -5.2255 11.8885 68.4048
 0 0.01659917 -5.2255 11.8885 69.0261
 0 0.01670679 -5.2255 11.8885 69.6513
 0 0.01670607 -5.2255 11.8885 70.2763
 0 0.01658845 -5.2255 11.8885 70.8967
 0 0.01670630 -5.2255 11.8885 71.5212
 0 0.01655482 -5.2255 11.8885 72.1397
 0 0.01684100 -5.2255 11.8885 72.7687
 0 0.01670056 -5.2255 11.8885 73.3919
 0 0.01679537 -5.2255 11.8885 74.0184
 0 0.01660570 -5.2255 11.8885 74.6373
 0 0.01635634 -5.2255 11.8885 75.2464
 0 0.01683176 -5.2255 11.8885 75.8728
 0 0.01684847 -5.2255 11.8885 76.4992
 0 0.01667489 -5.2255 11.8885 77.1185
 0 0.01639826 -5.2255 11.8885 77.7270
 0 0.01689094 -5.2255 11.8885 78.3531
 0 0.01664698 -5.2255 11.8885 78.9694
 0 0.01744353 -5.2255 11.8885 79.6145
 0 0.01585219 -5.2255 11.8885 80.2000
 0 0.01634100 -5.2255 11.8885 80.8028
 0 0.01713471 -5.2255 11.8885 80.8028
 0 0.01628623 -5.2255 11.8885 80.8028
 0 0.01696463 -5.2255 11.8885 80.8028
 0 0.01666156 -5.2255 11.8885 80.8028
 0 0.01672330 -5.2255 11.8885 80.8028
 0 0.01684689 -5.2255 11.8885 80.8028
 0 0.01688965 -5.2255 11.8885 80.8028
 0 0.01640934 -5.2255 11.8885 80.8028
 0 0.01659325 -5.2255 11.8885 80.8028
 0 0.01679738 -5.2255 11.8885 80.8028
 0 0.01671913 -5.2255 11.8885 80.8028
 0 0.01649810 -5.2255 11.8885 80.8028
 0 0.01670772 -5.2255 11.8885 80.8028
 0 0.01648277 -5.2255 11.8885 80.8028
 0 0.01662692 -5.2255 11.8885 80.8028
 0 0.01677820 -5.2255 11.8885 80.8028
 0 0.01662892 -5.2255 11.8885 80.8028
 0 0.01666514 -5.2255 11.8885 80.8028
 0 0.01669862 -5.2255 11.8885 80.8028
 0 0.01674025 -5.2255 11.8885 80.8028
 0 0.01645503 -5.2255 11.8885 80.8028
 0 0.01674122 -5.2255 11.8885 80.8028
 0 0.01667408 -5.2255 11.8885 80.8028
 0 0.01680280 -5.2255 11.8885 80.8028
 0 0.01658641 -5.2255 11.8885 80.8028
 0 0.01681601 -5.2255 11.8885 80.8028
 0 0.01661567 -5.2255 11.8885 80.8028
 0 0.01677166 -5.2255 11.8885 80.8028
 0 0.01649529 -5.2255 11.8885 80.8028
 0 0.01658766 -5.2255 11.8885 80.8028
 0 0.01660076 -5.2255 11.8885 80.8028
 0 0.01693249 -5.2255 11.8885 80.8028
 0 0.01678631 -5.2255 11.8885 80.8028
 0 0.01660657 -5.2255 11.8885 80.8028
 0 0.01659223 -5.2255 11.8885 80.8028
 0 0.01679667 -5.2255 11.8885 80.8028
 0 0.01678677 -5.2255 11.8885 80.8028
 0 0.01742124 -5.2255 11.8885 80.8028
 0 0.01590208 -5.2255 11.8885 80.8028
 0 0.01669107 -5.2255 11.8885 80.8028
 0 0.01669348 -5.2255 11.8885 80.8028
 0 0.01670085 -5.2255 11.8885 80.8028
 0 0.01659895 -5.2255 11.8885 80.8028
 0 0.01680005 -5.2255 11.8885 80.8028
 0 0.01670809 -5.2255 11.8885 80.8028
 0 0.01650817 -5.2255 11.8885 80.8028
 0 0.01662264 -5.2255 11.8885 80.8028
 0 0.01676568 -5.2255 11.8885 80.8028
 0 0.01660891 -5.2255 11.8885 80.8028
 0 0.01669187 -5.2255 11.8885 80.8028
 0 0.01691623 -5.2255 11.8885 80.8028
 0 0.01661985 -5.2255 11.8885 80.8028
 0 0.01665998 -5.2255 11.8885 80.8028
 0 0.01660997 -5.2255 11.8885 80.8028
 0 0.01666437 -5.2255 11.8885 80.8028
 0 0.01672223 -5.2255 11.8885 80.8028
 0 0.01675632 -5.2255 11.8885 80.8028
 0 0.01658814 -5.2255 11.8885 80.8028
 0 0.01678480 -5.2255 11.8885 80.8028
 0 0.01658002 -5.2255 11.8885 80.8028
 0 0.01680659 -5.2255 11.8885 80.8028
 0 0.01637083 -5.2255 11.8885 80.8028
 0 0.01663073 -5.2255 11.8885 80.8028
 0 0.01684133 -5.2255 11.8885 80.8028
 0 0.01671656 -5.2255 11.8885 80.8028
 0 0.01649836 -5.2255 11.8885 80.8028
 0 0.01693015 -5.2255 11.8885 80.8028
 0 0.01658662 -5.2255 11.8885 80.8028
 0 0.01663186 -5.2255 11.8885 80.8028
 0 0.01665372 -5.2255 11.8885 80.8028
 0 0.01684972 -5.2255 11.8885 80.8028
 0 0.01640082 -5.2255 11.8885 80.8028
 0 0.01669795 -5.2255 11.8885 80.8028
 0 0.01685837 -5.2255 11.8885 80.8028
 0 0.01656153 -5.2255 11.8885 80.8028
 0 0.01706187 -5.2255 11.8885 80.8028
 0 0.01645851 -5.2255 11.8885 80.8028
 0 0.01662991 -5.2255 11.8885 80.8028
 0 0.01652906 -5.2255 11.8885 80.8028
 0 0.01686596 -5.2255 11.8885 80.8028
 0 0.01662520 -5.2255 11.8885 80.8028
 0 0.01661871 -5.2255 11.8885 80.8028
 0 0.01684903 -5.2255 11.8885 80.8028
 0 0.01670012 -5.2255 11.8885 80.8028
 0 0.01663637 -5.2255 11.8885 80.8028
 0 0.01666702 -5.2255 11.8885 80.8028
 0 0.01620919 -5.2255 11.8885 80.8028
 0 0.01720614 -5.2255 11.8885 80.8028
 0 0.01658502 -5.2255 11.8885 80.8028
 0 0.01669686 -5.2255 11.8885 80.8028
 0 0.01672836 -5.2255 11.8885 80.8028
 0 0.01655522 -5.2255 11.8885 80.8028
 0 0.01629789 -5.2255 11.8885 80.8028
 0 0.01713728 -5.2255 11.8885 80.8028
 0 0.01654400 -5.2255 11.8885 80.8028
 0 0.01672847 -5.2255 11.8885 80.8028
 0 0.01683365 -5.2255 11.8885 80.8028
 0 0.01661721 -5.2255 11.8885 80.8028
 0 0.01657988 -5.2255 11.8885 80.8028
 0 0.01675622 -5.2255 11.8885 80.8028
 0 0.01656112 -5.2255 11.8885 80.8028
 0 0.01661918 -5.2255 11.8885 80.8028
 0 0.01687157 -5.2255 11.8885 80.8028
 0 0.01668064 -5.2255 11.8885 80.8028
 0 0.01669860 -5.2255 11.8885 80.8028
 0 0.01655658 -5.2255 11.8885 80.8028
 0 0.01674735 -5.2255 11.8885 80.8028
 0 0.01688131 -5.2255 11.8885 80.8028
 0 0.01685056 -5.2255 11.8885 80.8028
 0 0.01620318 -5.2255 11.8885 80.8028
 0 0.01657427 -5.2255 11.8885 80.8028
 0 0.01702760 -5.2255 11.8885 80.8028
 0 0.01674402 -5.2255 11.8885 80.8028
 0 0.01635628 -5.2255 11.8885 80.8028
 0 0.01691983 -5.2255 11.8885 80.8028
 0 0.01663067 -5.2255 11.8885 80.8028
 0 0.01670199 -5.2255 11.8885 80.8028
 0 0.01660007 -5.2255 11.8885 80.8028
 0 0.01674502 -5.2255 11.8885 80.8028
 0 0.01675200 -5.2255 11.8885 80.8028
 0 0.01668610 -5.2255 11.8885 80.1874
 0 0.01688757 -5.2255 11.8885 79.5637
 0 0.01656546 -5.2255 11.8885 78.9902
 0 0.01646307 -5.2255 11.8885 78.4196
 0 0.01689637 -5.2255 11.8885 77.8333
 0 0.01682973 -5.2255 11.8885 77.2487
 0 0.01661176 -5.2255 11.8885 76.6710
 0 0.01663361 -5.2255 11.8885 76.0921
 0 0.01657297 -5.2255 11.8885 75.5147
 0 0.01672209 -5.2255 11.8885 74.9316
 0 0.01675318 -5.2255 11.8885 74.3469
 0 0.01661355 -5.2255 11.8885 73.7666
 0 0.01668865 -5.2255 11.8885 73.1833
 0 0.01669238 -5.2255 11.8885 72.5995
 0 0.01664346 -5.2255 11.8885 72.0170
 0 0.01676355 -5.2255 11.8885 71.4300
 0 0.01661034 -5.2255 11.8885 70.8481
 0 0.01668823 -5.2255 11.8885 70.2631
 0 0.01665656 -5.2255 11.8885 69.6790
 0 0.01659849 -5.2255 11.8885 69.0967
 0 0.01684851 -5.2255 11.8885 68.5055
 0 0.01669924 -5.2255 11.8885 67.9194
 0 0.01682997 -5.2255 11.8885 67.3285
 0 0.01649225 -5.2255 11.8885 66.7494
 0 0.01677679 -5.2255 11.8885 66.1603
 23 0.01669859 -5.2255 11.8885 65.5739
 0 0.01651333 -5.2255 11.8885 64.9940
 0 0.01705560 -5.2255 11.8885 64.3951
 0 0.01643392 -5.2255 11.8885 63.8180
 0 0.01651859 -5.2255 11.8885 63.2381
 0 0.01670323 -5.2255 11.8885 62.6518
 0 0.01703857 -5.2255 11.8885 62.0540
 0 0.01645295 -5.2255 11.8885 61.4768
 0 0.01682479 -5.1128 11.9454 60.8868
 0 0.01650936 -5.0029 12.0024 60.3081
 0 0.01623704 -4.8954 12.0596 59.7393
 0 0.01704098 -4.7830 12.1206 59.1425
 0 0.01675465 -4.6732 12.1818 58.5562
 0 0.01659096 -4.5652 12.2435 57.9759
 0 0.01606464 -4.4612 12.3045 57.4144
 0 0.01671614 -4.3536 12.3688 56.8306
 0 0.01666320 -4.2469 12.4340 56.2490
 0 0.01679691 -4.1401 12.5008 55.6633
 0 0.01668889 -4.0347 12.5683 55.0819
 0 0.01660605 -3.9304 12.6366 54.5039
 0 0.01669721 -3.8263 12.7062 53.9232
 0 0.01672661 -3.7227 12.7770 53.3422
 0 0.01668997 -3.6201 12.8487 52.7631
 0 0.01667549 -3.5183 12.9214 52.1851
 0 0.01669429 -3.4171 12.9952 53.9023
 0 0.01645232 -3.3153 13.0649 55.5946
 0 0.01680756 -3.2092 13.1330 57.3234
 0 0.01664788 -3.1021 13.1972 59.0359
 0 0.01684277 -2.9918 13.2589 60.7683
 0 0.01655769 -2.8817 13.3163 62.4715
 0 0.01666676 -2.7691 13.3708 64.1859
 0 0.01664564 -2.6551 13.4218 65.8981
 0 0.01673732 -2.5390 13.4696 67.6197
 0 0.01660356 -2.4225 13.5136 69.3276
 0 0.01667265 -2.3042 13.5542 71.0425
 0 0.01679353 -2.1839 13.5915 72.7699
 0 0.01662724 -2.0637 13.6249 74.4802
 0 0.01667177 -1.9423 13.6547 76.1951
 0 0.01680516 -1.8190 13.6811 77.9237
 0 0.01679129 -1.6951 13.7037 79.6509
 0 0.01669088 -1.6951 13.7037 81.3677
 0 0.01658368 -1.6951 13.7037 83.0736
 0 0.01661123 -1.6951 13.7037 84.7822
 0 0.01669691 -1.6951 13.7037 86.4997
 0 0.01645577 -1.6951 13.7037 88.1923
 0 0.01694237 -1.6951 13.7037 89.9351
 0 0.01651900 -1.6951 13.7037 91.6342
 0 0.01693496 -1.6951 13.7037 93.3762
 0 0.01656039 -1.6951 13.7037 95.0796
 0 0.01659668 -1.6951 13.7037 96.7868
 0 0.01696713 -1.5692 13.6848 98.5320
 0 0.01663102 -1.4464 13.6627 100.2427
 0 0.01649586 -1.3254 13.6371 101.9395
 0 0.01664343 -1.2041 13.6076 103.6515
 0 0.01670310 -1.0832 13.5744 105.3696
 0 0.01677707 -0.9629 13.5374 107.0953
 0 0.01667334 -0.8445 13.4971 108.8103
 0 0.01662522 -0.7277 13.4533 110.5204
 0 0.01659321 -0.6125 13.4062 112.2272
 0 0.01692257 -0.4965 13.3547 113.9679
 0 0.01648458 -0.3851 13.3011 115.6635
 0 0.01671690 -0.2737 13.2434 117.3831
 0 0.01662727 -0.1647 13.1828 119.0934
 0 0.01666192 -0.0574 13.1188 120.8073
 0 0.01687855 0.0494 13.0507 122.5434
 0 0.01641529 0.1512 12.9814 124.2319
 0 0.01688709 0.2537 12.9070 125.9689
 0 0.01659124 0.3522 12.8309 127.6755
 0 0.01669475 0.4490 12.7515 129.3928
 0 0.01652545 0.5424 12.6700 131.0926
 0 0.01682718 0.6350 12.5842 132.8235
 0 0.01668373 0.7242 12.4964 134.5396
 0 0.01628613 0.8087 12.4082 136.2148
 0 0.01699110 0.8941 12.3135 137.9625
 0 0.01666120 0.9750 12.2182 139.6763
 0 0.01687191 1.0539 12.1193 141.4118
 0 0.01664849 1.1288 12.0194 143.1243
 0 0.01674685 1.2012 11.9167 144.8469
 0 0.01675715 1.2704 11.8118 146.5706
 0 0.01672415 1.3364 11.7051 148.2908
 0 0.01681093 1.3994 11.5958 150.0200
 0 0.01645691 1.4579 11.4871 151.7128
 0 0.01663889 1.5137 11.3755 153.4243
 0 0.01709197 1.5675 11.2591 155.1824
 0 0.01628737 1.6156 11.1468 156.8578
 0 0.01675432 1.6615 11.0298 158.5811
 0 0.01669204 1.7037 10.9119 160.2981
 0 0.01675394 1.7425 10.7923 162.0214
 0 0.01651729 1.7772 10.6734 163.7204
 0 0.01635791 1.8081 10.5546 165.4030
 0 0.01705110 1.8366 10.4299 167.1569
 0 0.01695965 1.8610 10.3051 168.9014
 0 0.01622433 1.8810 10.1850 170.5703
 0 0.01684170 1.8979 10.0598 172.3026
 0 0.01664647 1.9109 9.9356 174.0149
 0 0.01660715 1.9202 9.8114 175.7231
 0 0.01700901 1.9258 9.6839 177.4727
 0 0.01595681 1.9277 9.5643 179.1141
 0 0.01713222 1.9257 9.4357 180.8763
 0 0.01669269 1.9201 9.3107 182.5933
 0 0.01680935 1.9144 9.1847 182.5933
 0 0.01691249 1.9086 9.0580 182.5933
 0 0.01637729 1.9031 8.9352 182.5933
 0 0.01659986 1.8974 8.8108 182.5933
 0 0.01670042 1.8918 8.6857 182.5933
 0 0.01663303 1.8861 8.5610 182.5933
 0 0.01670295 1.8804 8.4359 182.5933
 0 0.01658137 1.8748 8.3116 182.5933
 0 0.01668436 1.8692 8.1866 182.5933
 0 0.01680061 1.8634 8.0607 182.5933
 0 0.01683692 1.8577 7.9345 182.5933
 0 0.01643540 1.8522 7.8113 182.5933
 0 0.01676099 1.8465 7.6857 182.5933
 0 0.01667409 1.8408 7.5608 182.5933
 0 0.01660372 1.8352 7.4364 182.5933
 0 0.01712658 1.8333 7.3079 180.8317
 0 0.01630115 1.8351 7.1856 179.1549
 0 0.01675914 1.8407 7.0600 177.4310
 0 0.01662440 1.8500 6.9357 175.7210
 0 0.01667381 1.8631 6.8113 174.0059
 0 0.01650098 1.8797 6.6886 172.3086
 0 0.01671507 1.9002 6.5649 170.5893
 0 0.01688116 1.9209 6.4400 170.5893
 0 0.01672186 1.9414 6.3162 170.5893
 0 0.01647902 1.9616 6.1943 170.5893
 0 0.01669393 1.9821 6.0707 170.5893
 0 0.01665014 2.0025 5.9475 170.5893
 0 0.01675716 2.0231 5.8235 170.5893
 0 0.01644896 2.0432 5.7018 170.5893
 0 0.01694832 2.0640 5.5763 170.5893
 0 0.01660081 2.0844 5.4535 170.5893
 0 0.01670789 2.1049 5.3298 170.5893
 0 0.01663384 2.1253 5.2067 170.5893
 0 0.01656020 2.1456 5.0842 170.5893
 0 0.01683442 2.1662 4.9596 170.5893
 0 0.01668653 2.1867 4.8361 170.5893
 0 0.01668643 2.2072 4.7126 170.5893
 0 0.01688631 2.2241 4.5871 172.3262
 0 0.01613325 2.2368 4.4667 173.9857
 0 0.01697496 2.2463 4.3398 175.7318
 0 0.01669812 2.2518 4.2146 177.4494
 0 0.01670197 2.2536 4.0893 179.1674
 0 0.01664628 2.2517 3.9645 180.8796
 0 0.01661204 2.2461 3.8400 182.5884
 0 0.01699024 2.2403 3.7127 182.5884
 0 0.01644772 2.2348 3.5894 182.5884
 0 0.01651049 2.2292 3.4657 182.5884
 0 0.01689088 2.2235 3.3391 182.5884
 0 0.01664084 2.2178 3.2144 182.5884
 0 0.01655836 2.2122 3.0903 182.5884
 0 0.01680237 2.2065 2.9644 182.5884
 0 0.01669802 2.2009 2.8393 182.5884
 0 0.01627802 2.1953 2.7173 182.5884
 0 0.01722124 2.1895 2.5882 182.5884
 0 0.01653489 2.1839 2.4643 182.5884
 0 0.01666474 2.1783 2.3394 182.5884
 0 0.01670814 2.1726 2.2142 182.5884
 0 0.01669390 2.1670 2.0891 182.5884
 0 0.01670214 2.1613 1.9640 182.5884
 0 0.01660405 2.1557 1.8395 182.5884
 0 0.01659104 2.1500 1.7152 182.5884
 0 0.01680622 2.1444 1.5893 182.5884
 0 0.01671823 2.1387 1.4640 182.5884
 0 0.01678222 2.1330 1.3382 182.5884
 0 0.01652035 2.1274 1.2144 182.5884
 0 0.01670008 2.1218 1.0893 182.5884
 0 0.01676632 2.1199 0.9635 180.8638
 0 0.01660762 2.1217 0.8389 179.1555
 0 0.01659898 2.1272 0.7146 177.4481
 0 0.01682753 2.1329 0.5884 177.4481
 0 0.01658836 2.1384 0.4641 177.4481
 0 0.01673734 2.1440 0.3387 177.4481
 0 0.01683722 2.1440 0.3387 177.4481
 0 0.01616260 2.1440 0.3387 177.4481
 0 0.01694802 2.1440 0.3387 177.4481
 0 0.01628704 2.1440 0.3387 177.4481
 0 0.01677537 2.1440 0.3387 177.4481
 0 0.01664912 2.1440 0.3387 177.4481
 0 0.01672199 2.1440 0.3387 177.4481
 0 0.01673243 2.1440 0.3387 177.4481
 0 0.01672884 2.1440 0.3387 177.4481
 0 0.01677074 2.1440 0.3387 177.4481
 0 0.01661165 2.1440 0.3387 177.4481
 0 0.01659115 2.1440 0.3387 177.4481
 0 0.01671431 2.1440 0.3387 177.4481
 0 0.01652499 2.1440 0.3387 177.4481
 0 0.01689874 2.1440 0.3387 177.4481
 0 0.01639733 2.1440 0.3387 177.4481
 0 0.01701779 2.1440 0.3387 177.4481
 0 0.01656989 2.1440 0.3387 177.4481
 0 0.01669293 2.1440 0.3387 177.4481
 0 0.01652657 2.1440 0.3387 177.4481
 0 0.01689984 2.1440 0.3387 177.4481
 0 0.01638786 2.1440 0.3387 177.4481
 0 0.01694838 2.1440 0.3387 177.4481
 0 0.01691630 2.1440 0.3387 177.4481
 0 0.01642014 2.1440 0.3387 177.4481
 0 0.01671634 2.1440 0.3387 177.4481
 33 0.01668311 2.1440 0.3387 177.4481
 0 0.01655200 2.1440 0.3387 177.4481
 0 0.01690667 2.1440 0.3387 177.4481
 0 0.01640311 2.1440 0.3387 177.4481
 0 0.01661943 2.1440 0.3387 177.4481
 0 0.01681207 2.1440 0.3387 177.4481
 0 0.01668699 2.1440 0.3387 177.4481
 0 0.01669440 2.1440 0.3387 177.4481
 0 0.01674761 2.1440 0.3387 177.4481
 0 0.01701002 2.1440 0.3387 177.4481
 16 0.01638309 2.1440 0.3387 177.4481
 0 0.01675525 2.1440 0.3387 177.4481
 0 0.01634705 2.1440 0.3387 177.4481
 0 0.01670407 2.1440 0.3387 177.4481
 0 0.01698283 2.1440 0.3387 177.4481
 0 0.01653364 2.1440 0.3387 177.4481
 0 0.01675887 2.1440 0.3387 177.4481
 0 0.01653950 2.1440 0.3387 177.4481
 0 0.01658229 2.1440 0.3387 177.4481
 0 0.01670021 2.1440 0.3387 177.4481
 0 0.01676778 2.1440 0.3387 177.4481
 0 0.01653171 2.1440 0.3387 177.4481
 0 0.01698981 2.1440 0.3387 177.4481
 0 0.01660699 2.1440 0.3387 177.4481
 0 0.01650300 2.1440 0.3387 177.4481
 0 0.01679010 2.1440 0.3387 177.4481
 0 0.01679088 2.1440 0.3387 177.4481
 0 0.01655602 2.1440 0.3387 177.4481
 0 0.01658816 2.1440 0.3387 177.4481
 0 0.01679765 2.1440 0.3387 177.4481
 0 0.01671121 2.1440 0.3387 177.4481
 0 0.01658813 2.1440 0.3387 177.4481
 0 0.01686914 2.1440 0.3387 177.4481
 0 0.01655518 2.1440 0.3387 177.4481
 0 0.01673148 2.1440 0.3387 177.4481
 0 0.01657161 2.1440 0.3387 177.4481
 0 0.01684878 2.1440 0.3387 177.4481
 0 0.01661508 2.1440 0.3387 177.4481
 0 0.01649086 2.1440 0.3387 177.4481
 0 0.01692991 2.1440 0.3387 177.4481
 0 0.01653843 2.1440 0.3387 177.4481
 0 0.01663684 2.1440 0.3387 177.4481
 0 0.01686659 2.1440 0.3387 177.4481
 0 0.01671131 2.1440 0.3387 177.4481
 0 0.01644349 2.1440 0.3387 177.4481
 0 0.01689811 2.1440 0.3387 177.4481
 0 0.01658463 2.1440 0.3387 177.4481
 0 0.01650593 2.1440 0.3387 177.4481
 0 0.01668436 2.1440 0.3387 177.4481
 0 0.01688543 2.1440 0.3387 177.4481
 0 0.01667633 2.1440 0.3387 177.4481
 0 0.01659458 2.1440 0.3387 177.4481
 0 0.01680681 2.1440 0.3387 177.4481
 0 0.01658010 2.1440 0.3387 177.4481
 0 0.01668199 2.1440 0.3387 177.4481
 0 0.01660550 2.1440 0.3387 177.4481
 0 0.01677777 2.1440 0.3387 177.4481
 0 0.01659215 2.1440 0.3387 177.4481
 0 0.01663636 2.1440 0.3387 177.4481
 0 0.01694199 2.1440 0.3387 177.4481
 0 0.01671852 2.1440 0.3387 177.4481
 0 0.01652188 2.1440 0.3387 177.4481
 0 0.01674621 2.1440 0.3387 177.4481
 0 0.01662578 2.1440 0.3387 177.4481
 0 0.01678273 2.1440 0.3387 177.4481
 0 0.01657859 2.1440 0.3387 177.4481
 0 0.01672626 2.1440 0.3387 177.4481
 0 0.01653648 2.1440 0.3387 177.4481
 0 0.01660353 2.1440 0.3387 177.4481
 0 0.01704478 2.1440 0.3387 177.4481
 0 0.01634292 2.1440 0.3387 177.4481
 0 0.01687472 2.1440 0.3387 177.4481
 0 0.01653179 2.1440 0.3387 177.4481
 0 0.01685277 2.1440 0.3387 177.4481
 0 0.01646492 2.1440 0.3387 177.4481
 0 0.01685580 2.1440 0.3387 177.4481
 0 0.01668268 2.1440 0.3387 177.4481
 0 0.01661189 2.1440 0.3387 177.4481
 0 0.01665156 2.1440 0.3387 177.4481
 0 0.01656529 2.1440 0.3387 177.4481
 0 0.01672040 2.1440 0.3387 177.4481
 0 0.01695764 2.1440 0.3387 177.4481
 0 0.01656648 2.1440 0.3387 177.4481
 0 0.01661567 2.1440 0.3387 177.4481
 0 0.01668339 2.1440 0.3387 177.4481
 0 0.01659097 2.1440 0.3387 177.4481
 0 0.01677144 2.1440 0.3387 177.4481
 0 0.01666724 2.1440 0.3387 177.4481
 0 0.01679970 2.1440 0.3387 177.4481
 0 0.01644884 2.1440 0.3387 177.4481
 0 0.01682084 2.1440 0.3387 177.4481
 0 0.01676422 2.1440 0.3387 177.4481
 0 0.01662330 2.1440 0.3387 177.4481
 0 0.01659807 2.1440 0.3387 177.4481
 0 0.01693375 2.1440 0.3387 177.4481
 0 0.01615446 2.1440 0.3387 177.4481
 0 0.01704169 2.1440 0.3387 177.4481
 0 0.01666593 2.1440 0.3387 177.4481
 0 0.01656532 2.1440 0.3387 177.4481
 0 0.01688733 2.1440 0.3387 177.4481
 0 0.01692724 2.1440 0.3387 177.4481
 0 0.01645549 2.1440 0.3387 177.4481
 0 0.01670031 2.1440 0.3387 177.4481
 0 0.01646690 2.1440 0.3387 177.4481
 0 0.01684595 2.1440 0.3387 177.4481
 0 0.01669264 2.1440 0.3387 177.4481
 0 0.01679983 2.1440 0.3387 177.4481
 0 0.01661511 2.1440 0.3387 177.4481
 0 0.01646762 2.1440 0.3387 177.4481
 0 0.01689741 2.1440 0.3387 177.4481
 0 0.01640039 2.1440 0.3387 177.4481
 0 0.01684034 2.1440 0.3387 177.4481
 0 0.01654494 2.1440 0.3387 177.4481
 0 0.01683882 2.1440 0.3387 177.4481
 0 0.01658475 2.1440 0.3387 177.4481
 0 0.01669426 2.1440 0.3387 177.4481
 0 0.01625413 2.1440 0.3387 177.4481
 0 0.01632024 2.1440 0.3387 177.4481
 0 0.01703706 2.1440 0.3387 177.4481
