Version:,Taxi,Continuous/Discontinuous,v4.1.8941.20741,
0,0.0167833,-4.029,2.0515,15.519
0,0.01669962,-4.0092,2.1326,13.7676
0,0.01648494,-3.992,2.2133,12.0387
0,0.01690823,-3.9769,2.2964,10.2654
0,0.01659903,-3.9646,2.3785,8.5245
0,0.01660717,-3.9548,2.461,6.7828
0,0.01629033,-3.9476,2.5421,5.0743
0,0.0172182,-3.94,2.6279,5.0743
0,0.01667299,-3.9326,2.7109,5.0743
0,0.01652238,-3.9253,2.7932,5.0743
0,0.01661539,-3.9179,2.8759,5.0743
0,0.01681393,-3.9105,2.9597,5.0743
0,0.01647623,-3.9032,3.0417,5.0743
0,0.01699313,-3.8957,3.1264,5.0743
0,0.01659177,-3.8884,3.209,5.0743
0,0.01660945,-3.881,3.2917,5.0743
0,0.01649172,-3.8737,3.3739,5.0743
0,0.01688086,-3.8663,3.4579,5.0743
0,0.01673624,-3.8589,3.5413,5.0743
0,0.0165786,-3.8515,3.6239,5.0743
0,0.01670704,-3.8441,3.7071,5.0743
0,0.01659125,-3.8368,3.7897,5.0743
0,0.01680985,-3.8294,3.8734,5.0743
0,0.01649435,-3.8221,3.9556,5.0743
0,0.01670778,-3.8147,4.0388,5.0743
0,0.0168954,-3.8072,4.1229,5.0743
0,0.01651174,-3.7999,4.2052,5.0743
0,0.01678401,-3.7925,4.2887,5.0743
0,0.01670463,-3.7851,4.3719,5.0743
0,0.01660674,-3.7778,4.4547,5.0743
0,0.01669212,-3.7704,4.5378,5.0743
0,0.01680241,-3.763,4.6215,5.0743
0,0.01674762,-3.7555,4.7049,5.0743
0,0.01697408,-3.748,4.7894,5.0743
0,0.01619406,-3.7409,4.8701,5.0743
0,0.01659504,-3.7335,4.9527,5.0743
0,0.01680133,-3.7261,5.0364,5.0743
0,0.01670724,-3.7187,5.1196,5.0743
0,0.01658021,-3.7114,5.2022,5.0743
0,0.0163912,-3.7041,5.2838,5.0743
0,0.01720694,-3.6965,5.3695,5.0743
0,0.01650361,-3.6892,5.4517,5.0743
0,0.01670925,-3.6818,5.5349,5.0743
0,0.01669726,-3.6745,5.6181,5.0743
0,0.0165693,-3.6671,5.7006,5.0743
0,0.01671855,-3.6597,5.7839,5.0743
0,0.01678435,-3.6523,5.8675,5.0743
0,0.01663224,-3.645,5.9503,5.0743
0,0.01668412,-3.6376,6.0334,5.0743
0,0.01669976,-3.6302,6.1166,5.0743
0,0.01659948,-3.6229,6.1992,5.0743
0,0.01662266,-3.6155,6.282,5.0743
0,0.0168977,-3.608,6.3662,5.0743
0,0.01650116,-3.6007,6.4484,5.0743
0,0.0166861,-3.5934,6.5315,5.0743
0,0.01669376,-3.586,6.6146,5.0743
0,0.01659811,-3.5786,6.6973,5.0743
0,0.01679417,-3.5712,6.7809,5.0743
0,0.01681275,-3.5638,6.8647,5.0743
0,0.01640591,-3.5565,6.9464,5.0743
0,0.01679734,-3.5491,7.03,5.0743
0,0.01668839,-3.5417,7.1131,5.0743
0,0.01641085,-3.5344,7.1949,5.0743
0,0.01701489,-3.5269,7.2796,5.0743
0,0.01658465,-3.5196,7.3622,5.0743
0,0.01660534,-3.5122,7.4449,5.0743
0,0.01638289,-3.505,7.5265,5.0743
0,0.0171062,-3.4974,7.6117,5.0743
0,0.01679987,-3.49,7.6954,5.0743
0,0.01659929,-3.4827,7.778,5.0743
0,0.01660182,-3.4753,7.8607,5.0743
0,0.01680071,-3.4679,7.9444,5.0743
0,0.01669718,-3.4605,8.0276,5.0743
0,0.0165996,-3.4532,8.1102,5.0743
0,0.01665174,-3.4458,8.1932,5.0743
0,0.01666639,-3.4384,8.2762,5.0743
0,0.01677235,-3.431,8.3597,5.0743
0,0.01652729,-3.4237,8.442,5.0743
0,0.01668393,-3.4163,8.5251,5.0743
0,0.0166284,-3.409,8.6079,5.0743
0,0.01677194,-3.4016,8.6914,5.0743
0,0.01670015,-3.3942,8.7746,5.0743
0,0.01660002,-3.3868,8.8573,5.0743
0,0.0167394,-3.3794,8.9407,5.0743
0,0.0166854,-3.372,9.0238,5.0743
0,0.01659382,-3.3647,9.1064,5.0743
0,0.0167783,-3.3573,9.19,5.0743
0,0.01660637,-3.3499,9.2727,5.0743
0,0.01679232,-3.3425,9.3563,5.0743
0,0.01673048,-3.3351,9.4396,5.0743
0,0.0165766,-3.3278,9.5222,5.0743
0,0.01671762,-3.3204,9.6055,5.0743
0,0.01668142,-3.313,9.6885,5.0743
0,0.01660602,-3.3057,9.7712,5.0743
0,0.01680761,-3.2982,9.8549,5.0743
0,0.01650096,-3.2909,9.9371,5.0743
0,0.01683879,-3.2835,10.021,5.0743
0,0.01672565,-3.2835,10.021,5.0743
0,0.01651217,-3.2835,10.021,5.0743
0,0.01653085,-3.2835,10.021,5.0743
0,0.01667508,-3.2835,10.021,5.0743
0,0.01679847,-3.2835,10.021,5.0743
0,0.0165146,-3.2835,10.021,5.0743
0,0.0167394,-3.2835,10.021,5.0743
0,0.01674618,-3.2835,10.021,5.0743
0,0.01663526,-3.2835,10.021,5.0743
0,0.01670504,-3.2835,10.021,5.0743
0,0.01675816,-3.2835,10.021,5.0743
0,0.01650986,-3.2835,10.021,5.0743
0,0.01659477,-3.2835,10.021,5.0743
0,0.01689994,-3.2835,10.021,5.0743
0,0.01654491,-3.2835,10.021,5.0743
32,0.01704118,-3.2835,10.021,5.0743
0,0.01664414,-3.2835,10.021,5.0743
0,0.01638431,-3.2835,10.021,5.0743
0,0.01688248,-3.2835,10.021,5.0743
0,0.01662183,-3.2835,10.021,5.0743
0,0.01639679,-3.2835,10.021,5.0743
0,0.01691035,-3.2835,10.021,5.0743
0,0.01649144,-3.2835,10.021,5.0743
0,0.01679726,-3.2835,10.021,5.0743
0,0.01687959,-3.2835,10.021,5.0743
0,0.01633506,-3.2835,10.021,5.0743
0,0.01702305,-3.2835,10.021,5.0743
0,0.01682758,-3.2835,10.021,5.0743
0,0.01651621,-3.2835,10.021,5.0743
0,0.01662459,-3.2835,10.021,5.0743
0,0.01671864,-3.2835,10.021,5.0743
0,0.01675328,-3.2835,10.021,5.0743
0,0.01652144,-3.2835,10.021,5.0743
0,0.01667864,-3.2835,10.021,5.0743
0,0.01674787,-3.2835,10.021,5.0743
0,0.01676202,-3.2835,10.021,5.0743
0,0.01659649,-3.2835,10.021,5.0743
0,0.01671205,-3.2835,10.021,5.0743
0,0.01649574,-3.2835,10.021,5.0743
0,0.01679767,-3.2835,10.021,5.0743
0,0.01689007,-3.2835,10.021,5.0743
0,0.01650391,-3.2835,10.021,5.0743
0,0.01679628,-3.2835,10.021,5.0743
0,0.01653203,-3.2835,10.021,5.0743
0,0.016671,-3.2835,10.021,5.0743
0,0.01659751,-3.2835,10.021,5.0743
0,0.01680683,-3.2835,10.021,5.0743
0,0.01670353,-3.2835,10.021,5.0743
0,0.01631664,-3.2835,10.021,5.0743
0,0.01707992,-3.2835,10.021,5.0743
0,0.01589718,-3.2835,10.021,5.0743
0,0.01690077,-3.2835,10.021,5.0743
0,0.01659866,-3.2835,10.021,5.0743
0,0.01672753,-3.2835,10.021,5.0743
0,0.01660219,-3.2835,10.021,5.0743
0,0.01656913,-3.2835,10.021,5.0743
0,0.01690155,-3.2835,10.021,5.0743
0,0.01659489,-3.2835,10.021,5.0743
0,0.01660106,-3.2835,10.021,5.0743
0,0.01680403,-3.2835,10.021,5.0743
0,0.01662021,-3.2835,10.021,5.0743
0,0.01667862,-3.2835,10.021,5.0743
0,0.01671133,-3.2835,10.021,5.0743
0,0.01670481,-3.2835,10.021,5.0743
0,0.01650473,-3.2835,10.021,5.0743
0,0.01688915,-3.2835,10.021,5.0743
0,0.01668849,-3.2835,10.021,5.0743
0,0.01654962,-3.2835,10.021,5.0743
0,0.01664788,-3.2835,10.021,5.0743
0,0.01672918,-3.2835,10.021,5.0743
0,0.01667016,-3.2835,10.021,5.0743
0,0.0168095,-3.2835,10.021,5.0743
0,0.01649796,-3.2835,10.021,5.0743
0,0.01683398,-3.2835,10.021,5.0743
0,0.01650175,-7.07,-4.8,0
0,0.01650175,-7.07,-4.8,0
0,0.01706517,-7.07,-4.8,0
0,0.01651187,-7.07,-4.8,0
0,0.01669297,-7.07,-4.8,0
0,0.01680921,-7.07,-4.8,0
0,0.01658231,-7.07,-4.8,0
0,0.01670422,-7.07,-4.8,0
0,0.01660428,-7.07,-4.8,0
0,0.01671677,-7.07,-4.8,0
0,0.01672295,-7.07,-4.8,0
0,0.01657867,-7.07,-4.8,0
0,0.01646738,-7.07,-4.8,0
0,0.01702284,-7.07,-4.8,0
0,0.0167839,-7.07,-4.8,0
0,0.01649853,-7.07,-4.8,0
0,0.01628682,-7.07,-4.8,0
0,0.01721251,-7.07,-4.8,0
0,0.01650011,-7.07,-4.8,0
0,0.01660099,-7.07,-4.8,0
0,0.01671273,-7.07,-4.8,0
0,0.01689,-7.07,-4.8,0
0,0.01659644,-7.07,-4.8,0
0,0.01650677,-7.07,-4.8,0
0,0.01679428,-7.07,-4.8,0
0,0.01670009,-7.07,-4.8,0
0,0.01669884,-7.07,-4.8,0
0,0.01662135,-7.07,-4.8,0
0,0.01668195,-7.07,-4.8,0
0,0.01679622,-7.07,-4.8,0
0,0.01670351,-7.07,-4.8,0
0,0.01649687,-7.07,-4.8,0
0,0.01679968,-7.07,-4.8,0
0,0.01660859,-7.07,-4.8,0
0,0.01679518,-7.07,-4.8,0
0,0.0165963,-7.07,-4.8,0
0,0.01671197,-7.07,-4.8,0
0,0.01669246,-7.07,-4.8,0
0,0.01661516,-7.07,-4.8,0
0,0.01668251,-7.07,-4.8,0
0,0.01672398,-7.07,-4.8,0
0,0.01667715,-7.07,-4.8,0
0,0.01658123,-7.07,-4.8,0
0,0.01671504,-7.07,-4.8,0
0,0.01672483,-7.07,-4.8,0
0,0.01658597,-7.07,-4.8,0
0,0.01678863,-7.07,-4.8,0
0,0.01661355,-7.07,-4.8,0
0,0.01679064,-7.07,-4.8,0
0,0.01680734,-7.07,-4.8,0
0,0.01659628,-7.07,-4.8,0
0,0.01659711,-7.07,-4.8,0
0,0.01671875,-7.07,-4.8,0
0,0.01670479,-7.07,-4.8,0
15,0.01647976,-7.07,-4.8,0
0,0.01648691,-7.07,-4.8,0
0,0.01690752,-7.07,-4.8,0
0,0.016618,-7.07,-4.8,0
0,0.01672055,-7.07,-4.8,0
0,0.01658596,-7.07,-4.8,0
0,0.01687888,-7.07,-4.8,0
0,0.01669776,-7.07,-4.8,0
0,0.01660318,-7.07,-4.8,0
0,0.01679902,-7.07,-4.8,0
0,0.01659833,-7.07,-4.8,0
0,0.01673106,-7.07,-4.8,0
0,0.01656917,-7.07,-4.8,0
0,0.01680491,-7.07,-4.8,0
0,0.01648781,-7.07,-4.8,0
0,0.01672339,-7.07,-4.8,0
0,0.01678258,-7.07,-4.8,0
0,0.01661546,-7.07,-4.8,0
0,0.01668721,-7.07,-4.8,0
0,0.01680052,-7.07,-4.8,0
0,0.01643,-7.07,-4.8,0
0,0.01675192,-7.07,-4.8,0
0,0.0170141,-7.07,-4.8,0
0,0.01637441,-7.07,-4.8,0
0,0.01672576,-7.07,-4.8,0
0,0.016474,-7.07,-4.8,0
0,0.01687399,-7.07,-4.8,0
0,0.01669759,-7.07,-4.8,0
0,0.0167571,-7.07,-4.8,0
0,0.01661766,-7.07,-4.8,0
0,0.01660614,-7.07,-4.8,0
0,0.0167206,-7.07,-4.8,0
0,0.016653,-7.07,-4.8,0
0,0.0168031,-7.07,-4.8,0
0,0.01662026,-7.07,-4.8,0
0,0.01667497,-7.07,-4.8,0
0,0.01679769,-7.07,-4.8,0
0,0.01661064,-7.07,-4.8,0
0,0.01669586,-7.07,-4.8,0
0,0.01659742,-7.07,-4.8,0
0,0.01660112,-7.07,-4.8,0
0,0.01680765,-7.07,-4.8,0
0,0.01659471,-7.07,-4.8,0
0,0.0162881,-7.07,-4.8,0
0,0.01722042,-7.07,-4.8,0
0,0.0165869,-7.07,-4.8,0
0,0.01670323,-7.07,-4.8,0
0,0.01669968,-7.07,-4.8,0
0,0.01661329,-7.07,-4.8,0
0,0.01627075,-7.07,-4.8,0
0,0.01712766,-7.07,-4.8,0
0,0.01647375,-7.07,-4.8,0
0,0.01702504,-7.07,-4.8,0
0,0.01639705,-7.07,-4.8,0
0,0.01681151,-7.07,-4.8,0
0,0.01659282,-7.07,-4.8,0
0,0.01680819,-7.07,-4.8,0
0,0.01669652,-7.07,-4.8,0
0,0.01660054,-7.07,-4.8,0
0,0.01678049,-7.07,-4.8,0
0,0.01660406,-7.07,-4.8,0
0,0.01661024,-7.07,-4.8,0
0,0.01689123,-7.07,-4.8,0
0,0.01639568,-7.07,-4.8,0
0,0.01670082,-7.07,-4.8,0
0,0.01690441,-7.07,-4.8,0
0,0.01649495,-7.07,-4.8,0
0,0.01681098,-7.07,-4.8,0
0,0.01670785,-7.07,-4.8,0
0,0.01668183,-7.07,-4.8,0
0,0.01660934,-7.07,-4.8,0
0,0.01662913,-7.07,-4.8,0
0,0.01676489,-7.07,-4.8,0
0,0.01652049,-7.07,-4.8,0
0,0.01678484,-7.07,-4.8,0
0,0.01670675,-7.07,-4.8,0
0,0.01658941,-7.07,-4.8,0
0,0.01688765,-7.07,-4.8,0
0,0.01660759,-7.07,-4.8,0
0,0.01663462,-7.07,-4.8,0
0,0.01666408,-7.07,-4.8,0
0,0.0166997,-7.07,-4.8,0
0,0.01662328,-7.07,-4.8,0
0,0.01677934,-7.07,-4.8,0
0,0.01670595,-7.07,-4.8,0
0,0.01669399,-7.07,-4.8,0
0,0.01660307,-7.07,-4.8,0
0,0.01669844,-7.07,-4.8,0
0,0.01670004,-7.07,-4.8,0
0,0.01662148,-7.07,-4.8,0
0,0.01677747,-7.07,-4.8,0
0,0.01673416,-7.07,-4.8,0
0,0.01645992,-7.07,-4.8,0
0,0.0167992,-7.07,-4.8,0
0,0.01644656,-7.07,-4.8,0
0,0.01675955,-7.07,-4.8,0
0,0.01690006,-7.07,-4.8,0
0,0.0165183,-7.07,-4.8,0
0,0.01670069,-7.07,-4.8,0
0,0.01668654,-7.07,-4.8,0
0,0.01689255,-7.07,-4.8,0
0,0.01640969,-7.07,-4.8,0
0,0.01678835,-7.07,-4.8,0
0,0.01660559,-7.07,-4.8,0
0,0.01661075,-7.07,-4.8,0
0,0.01703093,-7.07,-4.8,0
0,0.01649864,-7.07,-4.8,0
0,0.0166536,-7.07,-4.8,0
0,0.01661279,-7.07,-4.8,0
0,0.01659081,-7.07,-4.8,0
0,0.01679853,-7.07,-4.8,0
0,0.01674307,-7.07,-4.8,0
0,0.01655702,-7.07,-4.8,0
0,0.0168658,-7.07,-4.8,0
0,0.01664113,-7.07,-4.8,0
0,0.0162136,-7.07,-4.8,0
0,0.01701274,-7.07,-4.8,0
0,0.01668939,-7.07,-4.8,0
0,0.01660765,-7.07,-4.8,0
0,0.01677421,-7.07,-4.8,0
0,0.01679655,-7.07,-4.8,0
0,0.01674557,-7.07,-4.8,0
0,0.0166516,-7.07,-4.8,0
0,0.01653722,-7.07,-4.8,0
0,0.01666679,-7.07,-4.8,0
0,0.01659916,-7.07,-4.8,0
0,0.01672993,-7.07,-4.8,0
0,0.01669428,-7.07,-4.8,0
0,0.01687525,-7.07,-4.8,0
0,0.01669919,-7.07,-4.8,0
0,0.01641716,-7.07,-4.8,0
0,0.01689669,-7.07,-4.8,0
0,0.01673019,-7.07,-4.8,0
0,0.01665749,-7.07,-4.8,0
0,0.0164276,-7.07,-4.8,0
0,0.01679239,-7.07,-4.8,0
0,0.01668142,-7.07,-4.8,0
0,0.01659506,-7.07,-4.8,0
0,0.01637789,-7.07,-4.8,0
0,0.01702015,-7.07,-4.8,0
0,0.01689749,-7.07,-4.8,0
0,0.016413,-7.07,-4.8,0
0,0.01662197,-7.07,-4.8,0
0,0.01676091,-7.07,-4.8,0
0,0.01691202,-7.07,-4.8,0
0,0.01637478,-7.07,-4.8,0
0,0.01673788,-7.07,-4.8,0
0,0.01680761,-7.07,-4.8,0
0,0.01658575,-7.07,-4.8,0
0,0.01679207,-7.07,-4.8,0
0,0.01652642,-7.07,-4.8,0
0,0.01678962,-7.07,-4.8,0
0,0.01669063,-7.07,-4.8,0
0,0.01664159,-7.07,-4.8,0
0,0.01722323,-7.07,-4.8,0
0,0.01632819,-7.07,-4.8,0
0,0.01631214,-7.07,-4.8,0
0,0.01679763,-7.07,-4.8,0
0,0.01679313,-7.07,-4.8,0
0,0.01649312,-7.07,-4.8,0
0,0.01681701,-7.07,-4.8,0
0,0.01673005,-7.07,-4.8,0
0,0.01659334,-7.07,-4.8,0
0,0.01666266,-7.07,-4.8,0
0,0.0168457,-7.07,-4.8,0
0,0.0166611,-7.07,-4.8,0
0,0.01669701,-7.07,-4.8,0
0,0.01664049,-7.07,-4.8,0
0,0.01665866,-7.07,-4.8,0
0,0.0164953,-7.07,-4.8,0
0,0.01682712,-7.07,-4.8,0
0,0.01678056,-7.07,-4.8,0
0,0.01659916,-7.07,-4.8,0
0,0.01659749,-7.07,-4.8,0
0,0.01679149,-7.07,-4.8,0
0,0.01670363,-7.07,-4.8,0
0,0.01660821,-7.07,-4.8,0
0,0.01669677,-7.07,-4.8,0
0,0.01672391,-7.07,-4.8,0
0,0.01658968,-7.07,-4.8,0
25,0.01687924,-7.07,-4.8,0
0,0.01660485,-7.07,-4.8,0
0,0.01673735,-7.07,-3.8214,0
0,0.01682729,-7.07,-3.7372,0
0,0.01674077,-7.07,-3.6535,0
0,0.01659711,-7.07,-3.5705,0
0,0.01661778,-7.07,-3.4874,0
0,0.01669928,-7.07,-3.404,0
0,0.01678512,-7.07,-3.32,0
0,0.01649669,-7.07,-3.2375,0
0,0.01680235,-7.07,-3.1535,0
0,0.01669674,-7.07,-3.07,0
0,0.01649734,-7.07,-2.9876,0
0,0.01690545,-7.07,-2.903,0
0,0.01659548,-7.07,-2.8201,0
0,0.01661008,-7.07,-2.737,0
0,0.0167138,-7.07,-2.6534,0
0,0.0168049,-7.07,-2.5694,0
0,0.01667017,-7.07,-2.4861,0
0,0.01670449,-7.07,-2.4025,0
0,0.01660535,-7.07,-2.3195,0
0,0.01660758,-7.07,-2.2365,0
0,0.01668043,-7.07,-2.1531,0
0,0.01680651,-7.07,-2.069,0
0,0.01660243,-7.07,-1.986,0
0,0.01669489,-7.07,-1.9026,0
0,0.01662483,-7.07,-1.8194,0
0,0.01677045,-7.07,-1.7356,0
0,0.01660498,-7.07,-1.6526,0
0,0.01675598,-7.07,-1.5688,0
0,0.01693502,-7.0726,-1.4841,358.2239
0,0.01632436,-7.0776,-1.4027,356.5118
0,0.01668452,-7.0852,-1.3196,354.762
0,0.01670957,-7.0954,-1.2367,353.0096
0,0.01669821,-7.1081,-1.1541,351.2583
0,0.01659384,-7.1232,-1.0726,349.518
0,0.01660261,-7.1407,-0.9914,347.7767
0,0.01679854,-7.161,-0.9099,346.015
0,0.01661213,-7.1835,-0.83,344.2727
0,0.0168378,-7.2089,-0.7497,342.5068
0,0.01678556,-7.2341,-0.6696,342.5068
0,0.01667175,-7.2591,-0.5901,342.5068
0,0.0165904,-7.2841,-0.511,342.5068
0,0.01592704,-7.308,-0.4351,342.5068
0,0.01676935,-7.3332,-0.3551,342.5068
0,0.01670651,-7.3583,-0.2754,342.5068
0,0.01660049,-7.3833,-0.1963,342.5068
0,0.01659921,-7.4082,-0.1171,342.5068
0,0.01679788,-7.4335,-0.037,342.5068
0,0.01669872,-7.4586,0.0426,342.5068
0,0.01670374,-7.4837,0.1223,342.5068
0,0.01649801,-7.5085,0.201,342.5068
0,0.01684465,-7.5338,0.2813,342.5068
0,0.0166537,-7.5588,0.3607,342.5068
0,0.01635784,-7.5834,0.4387,342.5068
0,0.01696369,-7.6089,0.5196,342.5068
0,0.01678071,-7.6341,0.5996,342.5068
0,0.01650506,-7.6589,0.6783,342.5068
0,0.01679765,-7.6842,0.7585,342.5068
0,0.01669956,-7.7093,0.8381,342.5068
0,0.01680001,-7.7345,0.9182,342.5068
0,0.01649591,-7.7593,0.9969,342.5068
0,0.01677671,-7.7845,1.0769,342.5068
0,0.01661865,-7.8095,1.1561,342.5068
0,0.01669812,-7.8346,1.2358,342.5068
0,0.01672252,-7.8597,1.3155,342.5068
0,0.01669042,-7.8848,1.3951,342.5068
0,0.01669048,-7.9099,1.4747,342.5068
0,0.01637769,-7.9345,1.5528,342.5068
0,0.01671674,-7.9596,1.6325,342.5068
0,0.01701356,-7.9852,1.7136,342.5068
0,0.01659726,-8.0102,1.7928,342.5068
0,0.01661537,-8.0351,1.872,342.5068
0,0.01690148,-8.063,1.9518,340.7342
0,0.01650318,-8.0926,2.0288,339.0034
0,0.01668253,-8.1248,2.1058,337.2538
0,0.01660328,-8.1592,2.1813,335.5125
0,0.01669721,-8.1962,2.2562,333.7613
0,0.01669838,-8.2353,2.3299,332.01
0,0.01660678,-8.2765,2.402,330.2684
0,0.01670878,-8.3201,2.4733,328.516
0,0.01673318,-8.3638,2.5446,328.516
0,0.0167349,-8.4075,2.616,328.516
0,0.01671248,-8.4512,2.6872,328.516
0,0.01670386,-8.4948,2.7585,328.516
0,0.01669462,-8.5384,2.8296,328.516
0,0.0165371,-8.5816,2.9002,328.516
0,0.01667346,-8.6251,2.9712,328.516
0,0.01672922,-8.6688,3.0426,328.516
0,0.01676469,-8.7126,3.1141,328.516
0,0.01670247,-8.7562,3.1853,328.516
0,0.01649811,-8.7993,3.2556,328.516
0,0.01669672,-8.8429,3.3268,328.516
0,0.01669622,-8.8865,3.398,328.516
0,0.01680095,-8.9304,3.4697,328.516
0,0.01660152,-8.9737,3.5404,328.516
0,0.01669996,-9.0173,3.6116,328.516
0,0.01669974,-9.0609,3.6829,328.516
0,0.0166032,-9.1043,3.7536,328.516
0,0.01669835,-9.1479,3.8248,328.516
0,0.01669847,-9.1915,3.8961,328.516
0,0.01680531,-9.2354,3.9677,328.516
0,0.01649368,-9.2784,4.038,328.516
0,0.01663234,-9.3219,4.109,328.516
0,0.01697321,-9.3662,4.1813,328.516
0,0.01659867,-9.4095,4.2521,328.516
0,0.01670218,-9.4532,4.3233,328.516
0,0.01649809,-9.4962,4.3937,328.516
0,0.01669791,-9.5398,4.4649,328.516
0,0.01684473,-9.5838,4.5367,328.516
0,0.01644886,-9.6268,4.6068,328.516
0,0.01670472,-9.6704,4.6781,328.516
0,0.01670163,-9.714,4.7493,328.516
0,0.01680723,-9.7579,4.8209,328.516
0,0.01669667,-9.8015,4.8921,328.516
0,0.01639358,-9.8443,4.962,328.516
0,0.01680341,-9.8882,5.0337,328.516
0,0.01689915,-9.9323,5.1057,328.516
0,0.0165103,-9.9754,5.1761,328.516
0,0.01659231,-10.0188,5.2469,328.516
0,0.016901,-10.0629,5.3189,328.516
0,0.01649877,-10.106,5.3893,328.516
0,0.01680705,-10.1499,5.461,328.516
0,0.01660199,-10.1932,5.5317,328.516
0,0.01660625,-10.2366,5.6026,328.516
0,0.01677883,-10.2804,5.6741,328.516
0,0.01669834,-10.324,5.7453,328.516
0,0.01670977,-10.3676,5.8166,328.516
0,0.01669629,-10.4112,5.8877,328.516
0,0.01660214,-10.4546,5.9585,328.516
0,0.01630184,-10.4972,6.028,328.516
0,0.01709846,-10.5418,6.1009,328.516
0,0.01697805,-10.5839,6.1747,330.2966
0,0.0164073,-10.6224,6.2471,332.0174
0,0.01662744,-10.6591,6.3217,333.7612
0,0.01659108,-10.6935,6.3972,335.5012
0,0.01670829,-10.7258,6.4742,337.2535
0,0.01668971,-10.7557,6.5521,339.0039
0,0.01669881,-10.7832,6.631,340.7552
0,0.01668114,-10.8083,6.7105,342.5047
0,0.01681336,-10.8311,6.7914,344.2681
0,0.01664867,-10.8512,6.8722,346.0141
0,0.01683954,-10.8716,6.9539,346.0141
0,0.01642222,-10.8914,7.0336,346.0141
0,0.01681774,-10.9117,7.1152,346.0141
0,0.01649361,-10.9317,7.1952,346.0141
0,0.01681082,-10.952,7.2768,346.0141
0,0.01667103,-10.9721,7.3577,346.0141
0,0.01669947,-10.9923,7.4387,346.0141
0,0.01669756,-11.0125,7.5197,346.0141
0,0.01660052,-11.0326,7.6002,346.0141
0,0.01662811,-11.0526,7.6809,346.0141
0,0.01667191,-11.0728,7.7618,346.0141
0,0.01661813,-11.0929,7.8424,346.0141
0,0.01688022,-11.1133,7.9243,346.0141
0,0.01649959,-11.1332,8.0044,346.0141
0,0.01680422,-11.1535,8.0859,346.0141
0,0.01659676,-11.1736,8.1664,346.0141
0,0.01651244,-11.1935,8.2465,346.0141
0,0.01694221,-11.214,8.3287,346.0141
0,0.01678998,-11.214,8.3287,346.0141
0,0.01634722,-11.214,8.3287,346.0141
0,0.01664252,-11.214,8.3287,346.0141
0,0.01680144,-11.214,8.3287,346.0141
0,0.01658923,-11.214,8.3287,346.0141
0,0.01667499,-11.214,8.3287,346.0141
0,0.0166153,-11.214,8.3287,346.0141
0,0.01678889,-11.214,8.3287,346.0141
0,0.0165289,-11.214,8.3287,346.0141
0,0.01680463,-11.214,8.3287,346.0141
0,0.01676171,-11.214,8.3287,346.0141
0,0.01683003,-11.214,8.3287,344.2491
0,0.01670321,-11.214,8.3287,342.4973
0,0.01678993,-11.214,8.3287,340.7364
0,0.01622224,-11.214,8.3287,339.035
0,0.01676532,-11.214,8.3287,337.2767
0,0.01682312,-11.214,8.3287,337.2767
0,0.0164981,-11.214,8.3287,337.2767
0,0.01677332,-11.214,8.3287,337.2767
0,0.0166318,-11.214,8.3287,337.2767
0,0.01670966,-11.214,8.3287,337.2767
0,0.01656818,-11.214,8.3287,337.2767
0,0.01678672,-11.214,8.3287,337.2767
0,0.01660771,-11.214,8.3287,337.2767
0,0.01672849,-11.214,8.3287,337.2767
0,0.01656172,-11.214,8.3287,337.2767
0,0.01690902,-11.214,8.3287,337.2767
0,0.01659787,-11.214,8.3287,337.2767
0,0.01660839,-11.214,8.3287,337.2767
0,0.01659166,-11.214,8.3287,337.2767
0,0.0168063,-11.214,8.3287,337.2767
0,0.01669736,-11.214,8.3287,337.2767
0,0.01660165,-11.214,8.3287,337.2767
0,0.01672125,-11.214,8.3287,337.2767
0,0.01681911,-11.214,8.3287,337.2767
0,0.01720438,-11.214,8.3287,335.4724
0,0.01626829,-11.214,8.3287,333.7662
0,0.01657716,-11.214,8.3287,332.0276
0,0.0167153,-11.214,8.3287,330.2746
0,0.01668246,-11.214,8.3287,328.525
0,0.01683911,-11.214,8.3287,326.7589
0,0.01673371,-11.214,8.3287,326.7589
0,0.0162384,-11.214,8.3287,326.7589
0,0.01681687,-11.214,8.3287,326.7589
0,0.01659222,-11.214,8.3287,326.7589
0,0.01668494,-11.214,8.3287,326.7589
0,0.01669644,-11.214,8.3287,326.7589
0,0.01690553,-11.214,8.3287,326.7589
0,0.0164056,-11.214,8.3287,326.7589
0,0.01670676,-11.214,8.3287,326.7589
0,0.01660696,-11.214,8.3287,326.7589
0,0.01677727,-11.214,8.3287,326.7589
0,0.01670896,-11.214,8.3287,326.7589
0,0.0166032,-11.214,8.3287,326.7589
0,0.01672578,-11.214,8.3287,326.7589
0,0.01666111,-11.214,8.3287,326.7589
0,0.01661399,-11.214,8.3287,326.7589
0,0.01679064,-11.214,8.3287,326.7589
0,0.01663059,-11.214,8.3287,326.7589
0,0.01686775,-11.214,8.3287,326.7589
0,0.01660198,-11.214,8.3287,326.7589
0,0.01670034,-11.214,8.3287,326.7589
0,0.01649847,-11.214,8.3287,326.7589
0,0.01679483,-11.214,8.3287,326.7589
0,0.01661247,-11.214,8.3287,326.7589
0,0.01700283,-11.214,8.3287,326.7589
0,0.0163429,-11.214,8.3287,326.7589
0,0.01733217,-11.214,8.3287,326.7589
0,0.01632887,-11.214,8.3287,326.7589
