Version:,Taxi,Continuous/Discontinuous,v4.1.8942.21304,,,
0,0.01663085,-14.2079,-0.1839,219.9328,0,0
0,0.01659169,-14.2079,-0.1839,219.9328,0,0
0,0.01670869,-14.2079,-0.1839,219.9328,0,0
0,0.01666734,-14.2079,-0.1839,219.9328,0,0
0,0.01673756,-14.2079,-0.1839,219.9328,0,0
0,0.01667192,-14.2079,-0.1839,219.9328,0,0
0,0.01666395,-14.2079,-0.1839,219.9328,0,0
0,0.01647637,-14.2079,-0.1839,219.9328,0,0
0,0.01704996,-14.2079,-0.1839,219.9328,0,0
0,0.0164909,-14.2079,-0.1839,219.9328,0,0
0,0.01691415,-14.2079,-0.1839,219.9328,0,0
0,0.01652678,-14.2079,-0.1839,219.9328,0,0
0,0.01655188,-14.2079,-0.1839,219.9328,0,0
0,0.01687239,-14.2079,-0.1839,219.9328,0,0
0,0.01665294,-14.2079,-0.1839,219.9328,0,0
0,0.01669187,-14.2079,-0.1839,219.9328,0,0
0,0.01664497,-14.2079,-0.1839,219.9328,0,0
0,0.01668375,-14.2079,-0.1839,219.9328,0,0
0,0.01654355,-14.2079,-0.1839,219.9328,0,0
0,0.01672026,-14.2079,-0.1839,219.9328,0,0
0,0.0167284,-14.2079,-0.1839,219.9328,0,0
0,0.01652247,-14.2079,-0.1839,219.9328,0,0
0,0.01698006,-14.2079,-0.1839,219.9328,0,0
0,0.0163253,-14.2079,-0.1839,219.9328,0,0
0,0.01673553,-14.2079,-0.1839,219.9328,0,0
0,0.01634935,-14.2079,-0.1839,219.9328,0,0
0,0.01646188,-14.2079,-0.1839,219.9328,0,0
0,0.01671195,-14.2079,-0.1839,219.9328,0,0
0,0.016649,-14.2079,-0.1839,219.9328,0,0
0,0.01650385,-14.2079,-0.1839,219.9328,0,0
0,0.01720374,-14.2079,-0.1839,219.9328,0,0
0,0.01620881,-14.2079,-0.1839,219.9328,0,0
0,0.01703134,-14.2079,-0.1839,219.9328,0,0
0,0.01644649,-14.2079,-0.1839,219.9328,0,0
0,0.01689552,-14.2079,-0.1839,219.9328,0,0
0,0.01672419,-14.2079,-0.1839,219.9328,0,0
0,0.01664697,-14.2079,-0.1839,219.9328,0,0
0,0.01687058,-14.2079,-0.1839,219.9328,0,0
0,0.0171817,-14.2079,-0.1839,219.9328,0,0
0,0.0161786,-14.2079,-0.1839,219.9328,0,0
0,0.01666555,-14.2079,-0.1839,219.9328,0,0
0,0.01653072,-14.2079,-0.1839,219.9328,0,0
0,0.01710539,-14.2079,-0.1839,219.9328,0,0
0,0.01639246,-14.2079,-0.1839,219.9328,0,0
0,0.01631141,-14.2079,-0.1839,219.9328,0,0
0,0.01665229,-14.2079,-0.1839,219.9328,0,0
0,0.01676709,-14.2079,-0.1839,219.9328,0,0
0,0.01684651,-14.2079,-0.1839,219.9328,0,0
0,0.01661376,-14.2079,-0.1839,219.9328,0,0
0,0.01667682,-14.2079,-0.1839,219.9328,0,0
0,0.01656063,-14.2079,-0.1839,219.9328,0,0
0,0.01661056,-14.2079,-0.1839,219.9328,0,0
0,0.01684562,-14.2079,-0.1839,219.9328,0,0
0,0.01682195,-14.2079,-0.1839,219.9328,0,0
0,0.01668635,-14.2079,-0.1839,219.9328,0,0
0,0.01648409,-14.2079,-0.1839,219.9328,0,0
0,0.01653847,-14.2079,-0.1839,219.9328,0,0
0,0.01696564,-14.2079,-0.1839,219.9328,0,0
0,0.01656762,-14.2079,-0.1839,219.9328,0,0
0,0.01656828,-14.2079,-0.1839,219.9328,0,0
0,0.01698779,-14.2079,-0.1839,219.9328,0,0
0,0.01657048,-14.2079,-0.1839,219.9328,0,0
0,0.01669549,-14.2079,-0.1839,219.9328,0,0
0,0.016602,-14.2079,-0.1839,219.9328,0,0
0,0.01659551,-14.2079,-0.1839,219.9328,0,0
0,0.01668264,-14.2079,-0.1839,219.9328,0,0
0,0.01658922,-14.2079,-0.1839,219.9328,0,0
0,0.01692664,-14.2079,-0.1839,219.9328,0,0
0,0.01643883,-14.2079,-0.1839,219.9328,0,0
0,0.0168889,-14.2079,-0.1839,219.9328,0,0
0,0.01666453,-14.2079,-0.1839,219.9328,0,0
0,0.01664115,-14.2079,-0.1839,219.9328,0,0
0,0.01677675,-14.2079,-0.1839,219.9328,0,0
0,0.0166133,-14.2079,-0.1839,219.9328,0,0
0,0.01651812,-14.2079,-0.1839,219.9328,0,0
0,0.01687617,-14.2079,-0.1839,219.9328,0,0
0,0.01654258,-14.2079,-0.1839,219.9328,0,0
0,0.016691,-14.2079,-0.1839,219.9328,0,0
0,0.01687125,-14.2079,-0.1839,219.9328,0,0
0,0.01651738,-14.2079,-0.1839,219.9328,0,0
0,0.01663077,-14.2079,-0.1839,219.9328,0,0
0,0.01666881,-14.2079,-0.1839,219.9328,0,0
0,0.01682515,-14.2079,-0.1839,219.9328,0,0
0,0.01648321,-14.2079,-0.1839,219.9328,0,0
0,0.01685984,-14.2079,-0.1839,219.9328,0,0
0,0.01653757,-14.2079,-0.1839,219.9328,0,0
0,0.0167012,-14.2079,-0.1839,219.9328,0,0
0,0.01659873,-14.2079,-0.1839,219.9328,0,0
0,0.0169588,-14.2079,-0.1839,219.9328,0,0
0,0.01666079,-14.2079,-0.1839,219.9328,0,0
0,0.01650747,-14.2079,-0.1839,219.9328,0,0
0,0.01668514,-14.2079,-0.1839,219.9328,0,0
0,0.01660454,-14.2079,-0.1839,219.9328,0,0
0,0.01684676,-14.2079,-0.1839,219.9328,0,0
0,0.01671679,-14.2079,-0.1839,219.9328,0,0
0,0.01678843,-14.2079,-0.1839,219.9328,0,0
0,0.01660597,-14.2079,-0.1839,219.9328,0,0
0,0.01668697,-14.2079,-0.1839,219.9328,0,0
0,0.01647147,-14.2079,-0.1839,219.9328,0,0
0,0.01682599,-14.2079,-0.1839,219.9328,0,0
0,0.01658077,-14.2079,-0.1839,219.9328,0,0
0,0.01667032,-14.2079,-0.1839,219.9328,0,0
0,0.01673102,-14.2079,-0.1839,219.9328,0,0
0,0.01672302,-14.2079,-0.1839,219.9328,0,0
0,0.01665257,-14.2079,-0.1839,219.9328,0,0
0,0.01668259,-14.2079,-0.1839,219.9328,0,0
0,0.01649031,-14.2079,-0.1839,219.9328,0,0
0,0.01678469,-14.2079,-0.1839,219.9328,0,0
0,0.01707052,-14.2079,-0.1839,219.9328,0,0
0,0.01641059,-14.2079,-0.1839,219.9328,0,0
0,0.01670228,-14.2079,-0.1839,219.9328,0,0
0,0.0167175,-14.2079,-0.1839,219.9328,0,0
0,0.01666419,-14.2079,-0.1839,219.9328,0,0
0,0.01663577,-14.2079,-0.1839,219.9328,0,0
0,0.01651491,-14.2079,-0.1839,219.9328,0,0
0,0.01689999,-14.2079,-0.1839,219.9328,0,0
0,0.01667751,-14.2079,-0.1839,219.9328,0,0
0,0.01662556,-14.2079,-0.1839,219.9328,0,0
0,0.01679507,-14.2079,-0.1839,219.9328,0,0
0,0.01692465,-14.2079,-0.1839,219.9328,0,0
0,0.01651707,-14.2079,-0.1839,219.9328,0,0
0,0.01628463,-14.2079,-0.1839,219.9328,0,0
0,0.01678655,-14.2079,-0.1839,219.9328,0,0
0,0.01670829,-14.2079,-0.1839,219.9328,0,0
0,0.01676737,-14.2079,-0.1839,219.9328,0,0
0,0.01696509,-14.2079,-0.1839,219.9328,0,0
0,0.01645684,-14.2079,-0.1839,219.9328,0,0
0,0.01654683,-14.2079,-0.1839,219.9328,0,0
0,0.01654413,-14.2079,-0.1839,219.9328,0,0
0,0.01687897,-14.2079,-0.1839,219.9328,0,0
0,0.01692529,-14.2079,-0.1839,219.9328,0,0
0,0.01631579,-14.2079,-0.1839,219.9328,0,0
0,0.0168758,-14.2079,-0.1839,219.9328,0,0
0,0.01668345,-14.2079,-0.1839,219.9328,0,0
0,0.01707256,-14.2079,-0.1839,219.9328,0,0
22,0.01612158,-14.2079,-0.1839,219.9328,2,2
0,0.01676854,-14.2079,-0.1839,219.9328,0,0
0,0.01674514,-14.2079,-0.1839,221.6552,0,0
0,0.01677646,-14.2079,-0.1839,223.3808,0,0
0,0.01643449,-14.2079,-0.1839,225.0713,0,0
0,0.01730963,-14.2079,-0.1839,226.8518,0,0
0,0.01633441,-14.2079,-0.1839,228.532,0,0
0,0.01679172,-14.2079,-0.1839,230.2592,0,0
0,0.0165726,-14.2079,-0.1839,231.9639,0,0
0,0.01656605,-14.2079,-0.1839,233.6679,0,0
0,0.01668156,-14.2079,-0.1839,235.3838,0,0
0,0.01695176,-14.2079,-0.1839,237.1275,0,0
0,0.01653501,-14.2079,-0.1839,238.8283,0,0
0,0.01669269,-14.2079,-0.1839,240.5453,0,0
0,0.0167178,-14.2079,-0.1839,242.2649,0,0
0,0.01693636,-14.2079,-0.1839,244.007,0,0
0,0.01642953,-14.2079,-0.1839,245.697,0,0
0,0.01669125,-14.2079,-0.1839,247.4139,0,0
0,0.01674534,-14.2079,-0.1839,249.1364,0,0
0,0.01676103,-14.2079,-0.1839,250.8604,0,0
0,0.01651941,-14.2079,-0.1839,252.5596,0,0
0,0.01676822,-14.2079,-0.1839,254.2844,0,0
0,0.01617209,-14.2079,-0.1839,255.9479,0,0
0,0.01708237,-14.2079,-0.1839,257.705,0,0
0,0.01689359,-14.2079,-0.1839,259.4427,0,0
0,0.01647216,-14.2079,-0.1839,261.1371,0,0
0,0.01656897,-14.2079,-0.1839,262.8414,0,0
0,0.01682984,-14.2079,-0.1839,264.5725,0,0
0,0.01678009,-14.2079,-0.1839,266.2986,0,0
0,0.01675872,-14.2079,-0.1839,268.0224,0,0
0,0.01645207,-14.2079,-0.1839,269.7147,0,0
0,0.01671019,-14.2079,-0.1839,271.4335,0,0
0,0.01655128,-14.2079,-0.1839,273.136,0,0
0,0.01672773,-14.2079,-0.1839,274.8566,0,0
0,0.01669538,-14.2079,-0.1839,276.5739,0,0
0,0.01699186,-14.2079,-0.1839,278.3217,0,0
0,0.01628618,-14.2079,-0.1839,279.997,0,0
0,0.01692667,-14.2079,-0.1839,281.7381,0,0
0,0.01645551,-14.2079,-0.1839,283.4307,0,0
0,0.01702713,-14.2079,-0.1839,285.1821,0,0
0,0.01654284,-14.2079,-0.1839,286.8838,0,0
0,0.01647431,-14.2079,-0.1839,288.5783,0,0
0,0.01667847,-14.2079,-0.1839,290.2939,0,0
0,0.01668535,-14.2079,-0.1839,292.0102,0,0
0,0.01712865,-14.2079,-0.1839,293.7721,0,0
0,0.01620711,-14.2079,-0.1839,295.4391,0,0
0,0.01672863,-14.2079,-0.1839,297.1599,0,0
0,0.01671789,-14.2079,-0.1839,298.8795,0,0
0,0.01675734,-14.2079,-0.1839,300.6032,0,0
0,0.01673709,-14.2079,-0.1839,302.3248,0,0
0,0.01683194,-14.2079,-0.1839,304.0562,0,0
0,0.01648818,-14.2079,-0.1839,305.7521,0,0
0,0.01658373,-14.2079,-0.1839,307.458,0,0
0,0.0168547,-14.2079,-0.1839,309.1917,0,0
0,0.01675756,-14.2079,-0.1839,310.9154,0,0
0,0.01613163,-14.2079,-0.1839,312.5747,0,0
0,0.01721576,-14.2079,-0.1839,314.3456,0,0
0,0.01637122,-14.2079,-0.1839,316.0295,0,0
0,0.01684776,-14.2079,-0.1839,317.7625,0,0
0,0.01662598,-14.2079,-0.1839,319.4727,0,0
0,0.01720188,-14.2348,-0.1503,321.2421,0,0
0,0.01614946,-14.2592,-0.1181,322.9032,0,0
0,0.01682331,-14.2835,-0.0838,324.6337,0,0
0,0.01660204,-14.3065,-0.0493,326.3414,0,0
0,0.01657652,-14.3284,-0.0141,328.0465,0,0
0,0.0167963,-14.3496,0.0221,329.7742,0,0
0,0.01663446,-14.3694,0.0587,331.4852,0,0
0,0.01675299,-14.3883,0.096,333.2085,0,0
0,0.01671691,-14.406,0.1339,334.928,0,0
0,0.01697314,-14.4228,0.1729,336.6739,0,0
0,0.01642936,-14.438,0.211,338.3638,0,0
0,0.01659817,-14.4521,0.25,340.0711,0,0
0,0.01670244,-14.4651,0.2897,341.7892,0,0
0,0.0167349,-14.477,0.3298,343.5106,0,0
0,0.0164743,-14.4875,0.3696,345.2051,0,0
0,0.01678354,-14.497,0.4105,346.9315,0,0
0,0.01663607,-14.5052,0.4513,348.6427,0,0
0,0.0167058,-14.5122,0.4924,350.3611,0,0
0,0.01674007,-14.518,0.5339,352.083,0,0
0,0.01656427,-14.5224,0.575,353.7868,0,0
0,0.01675617,-14.5257,0.6168,355.5104,0,0
0,0.01683676,-14.5277,0.6588,357.2422,0,0
0,0.01656424,-14.5285,0.7002,358.9461,0,0
0,0.01661536,-14.528,0.7417,0.6551,0,0
0,0.01679835,-14.5263,0.7837,2.3831,0,0
0,0.01668637,-14.5233,0.8253,4.0994,0,0
0,0.01654048,-14.5191,0.8664,5.8008,0,0
0,0.01673881,-14.5137,0.9079,7.5226,0,0
0,0.01683357,-14.5069,0.9494,9.2541,0,0
0,0.01665869,-14.499,0.9903,10.9677,0,0
0,0.01681069,-14.4897,1.0313,12.6968,0,0
0,0.01655877,-14.4794,1.0714,14.4001,0,0
0,0.01656848,-14.4679,1.1112,16.1043,0,0
0,0.01663006,-14.4552,1.1508,17.8149,0,0
0,0.01698888,-14.441,1.1908,19.5624,0,0
0,0.01652279,-14.426,1.2293,21.262,0,0
0,0.01655058,-14.4099,1.2674,22.9644,0,0
0,0.01684002,-14.3923,1.3056,24.6966,0,0
0,0.01657088,-14.3739,1.3427,26.4011,0,0
0,0.01665393,-14.3543,1.3794,28.1142,0,0
0,0.01688781,-14.3333,1.416,29.8513,0,0
0,0.01644158,-14.3118,1.4511,31.5425,0,0
0,0.01670972,-14.2888,1.486,33.2613,0,0
0,0.01669847,-14.2649,1.5202,34.9789,0,0
0,0.01686104,-14.2397,1.554,36.7132,0,0
0,0.01667343,-14.2148,1.5874,36.7132,0,0
0,0.01648762,-14.1902,1.6204,36.7132,0,0
0,0.0164916,-14.1655,1.6535,36.7132,0,0
0,0.01689082,-14.1403,1.6873,36.7132,0,0
0,0.01650051,-14.1156,1.7204,36.7132,0,0
0,0.01719668,-14.0899,1.7548,36.7132,0,0
0,0.01631869,-14.0656,1.7875,36.7132,0,0
0,0.01678642,-14.0405,1.8212,36.7132,0,0
0,0.01652717,-14.0158,1.8543,36.7132,0,0
0,0.01679547,-13.9907,1.888,36.7132,0,0
0,0.01686391,-13.9655,1.9217,36.7132,0,0
0,0.01652479,-13.9408,1.9549,36.7132,0,0
0,0.01667855,-13.9159,1.9883,36.7132,0,0
0,0.01660056,-13.891,2.0215,36.7132,0,0
0,0.01674732,-13.866,2.0551,36.7132,0,0
0,0.01673656,-13.841,2.0886,36.7132,0,0
0,0.01666097,-13.8161,2.122,36.7132,0,0
0,0.01678555,-13.79,2.1549,38.4398,0,0
0,0.01656723,-13.7633,2.1865,40.1439,0,0
0,0.01658793,-13.7357,2.2174,41.8502,0,0
0,0.01662979,-13.707,2.2476,43.5608,0,0
0,0.0167362,-13.6782,2.2779,43.5608,0,0
0,0.01661662,-13.6496,2.308,43.5608,0,0
0,0.01675459,-13.6207,2.3383,43.5608,0,0
0,0.01675507,-13.5919,2.3687,43.5608,0,0
0,0.01643067,-13.5635,2.3984,43.5608,0,0
0,0.0167952,-13.5346,2.4288,43.5608,0,0
0,0.01670524,-13.5058,2.4591,43.5608,0,0
0,0.01678192,-13.4769,2.4895,43.5608,0,0
0,0.01642618,-13.4486,2.5193,43.5608,0,0
0,0.01688289,-13.4196,2.5498,43.5608,0,0
0,0.01657963,-13.391,2.5799,43.5608,0,0
0,0.01672214,-13.3622,2.6102,43.5608,0,0
0,0.01662717,-13.3336,2.6403,43.5608,0,0
0,0.01654508,-13.3051,2.6702,43.5608,0,0
0,0.01694587,-13.2759,2.7009,43.5608,0,0
0,0.01661529,-13.2472,2.731,43.5608,0,0
0,0.01664688,-13.2186,2.7612,43.5608,0,0
0,0.01658169,-13.19,2.7912,43.5608,0,0
0,0.01687183,-13.1609,2.8218,43.5608,0,0
0,0.01667878,-13.1322,2.852,43.5608,0,0
0,0.01668751,-13.1035,2.8822,43.5608,0,0
0,0.01654401,-13.075,2.9122,43.5608,0,0
0,0.01673283,-13.0461,2.9425,43.5608,0,0
0,0.01672026,-13.0173,2.9728,43.5608,0,0
0,0.01659877,-12.9888,3.0028,43.5608,0,0
0,0.01664478,-12.9601,3.033,43.5608,0,0
0,0.01667042,-12.9314,3.0632,43.5608,0,0
0,0.01688601,-12.9023,3.0938,43.5608,0,0
0,0.01669961,-12.8735,3.124,43.5608,0,0
0,0.01669669,-12.8447,3.1543,43.5608,0,0
0,0.01646007,-12.8164,3.1841,43.5608,0,0
0,0.01684541,-12.7874,3.2146,43.5608,0,0
0,0.01659923,-12.7588,3.2447,43.5608,0,0
0,0.01668289,-12.73,3.2749,43.5608,0,0
0,0.01657568,-12.7015,3.3049,43.5608,0,0
0,0.01693289,-12.6723,3.3356,43.5608,0,0
0,0.01650996,-12.6439,3.3655,43.5608,0,0
0,0.01671843,-12.6151,3.3958,43.5608,0,0
0,0.01659044,-12.5865,3.4258,43.5608,0,0
0,0.0168021,-12.5576,3.4563,43.5608,0,0
0,0.01660737,-12.529,3.4863,43.5608,0,0
0,0.01671325,-12.5002,3.5166,43.5608,0,0
0,0.01667822,-12.4714,3.5468,43.5608,0,0
0,0.01678493,-12.4425,3.5772,43.5608,0,0
0,0.01654536,-12.414,3.6072,43.5608,0,0
0,0.01679507,-12.3851,3.6376,43.5608,0,0
0,0.01659251,-12.3565,3.6677,43.5608,0,0
0,0.01670082,-12.3278,3.6979,43.5608,0,0
0,0.01635939,-12.2996,3.7276,43.5608,0,0
0,0.01700704,-12.2703,3.7584,43.5608,0,0
0,0.0166256,-12.2416,3.7885,43.5608,0,0
0,0.01679164,-12.2127,3.8189,43.5608,0,0
0,0.01657641,-12.1842,3.8489,43.5608,0,0
0,0.0167314,-12.1553,3.8792,43.5608,0,0
0,0.01658202,-12.1268,3.9093,43.5608,0,0
0,0.01680983,-12.0978,3.9397,43.5608,0,0
0,0.016607,-12.0692,3.9698,43.5608,0,0
0,0.0164106,-12.0409,3.9995,43.5608,0,0
0,0.01683424,-12.0119,4.03,43.5608,0,0
0,0.01676464,-11.9831,4.0604,43.5608,0,0
0,0.01669366,-11.9543,4.0906,43.5608,0,0
0,0.01680473,-11.9254,4.121,43.5608,0,0
0,0.01656958,-11.8968,4.1511,43.5608,0,0
0,0.01645186,-11.8685,4.1809,43.5608,0,0
0,0.01626964,-11.8405,4.2103,43.5608,0,0
0,0.01667945,-11.8117,4.2405,43.5608,0,0
0,0.01660153,-11.7831,4.2706,43.5608,0,0
0,0.01681617,-11.7542,4.3011,43.5608,0,0
0,0.01658639,-11.7256,4.3311,43.5608,0,0
0,0.01644895,-11.6973,4.3609,43.5608,0,0
0,0.01677096,-11.6684,4.3913,43.5608,0,0
0,0.01661741,-11.6397,4.4214,43.5608,0,0
0,0.01686979,-11.6107,4.4519,43.5608,0,0
0,0.01681989,-11.5817,4.4824,43.5608,0,0
0,0.01638583,-11.5535,4.5121,43.5608,0,0
0,0.01678494,-11.5246,4.5425,43.5608,0,0
0,0.01682153,-11.4956,4.573,43.5608,0,0
0,0.01667358,-11.4669,4.6032,43.5608,0,0
0,0.01662628,-11.4382,4.6333,43.5608,0,0
0,0.01677277,-11.4093,4.6637,43.5608,0,0
0,0.01653692,-11.3809,4.6936,43.5608,0,0
0,0.01677903,-11.352,4.724,43.5608,0,0
0,0.0166103,-11.3233,4.7541,43.5608,0,0
0,0.01659467,-11.2948,4.7842,43.5608,0,0
0,0.01668693,-11.266,4.8144,43.5608,0,0
0,0.01672511,-11.2372,4.8447,43.5608,0,0
0,0.01669447,-11.2084,4.8749,43.5608,0,0
0,0.01667767,-11.1797,4.9051,43.5608,0,0
0,0.01673917,-11.1509,4.9354,43.5608,0,0
0,0.01666451,-11.1222,4.9656,43.5608,0,0
0,0.01673657,-11.0934,4.9959,43.5608,0,0
0,0.01676012,-11.0645,5.0263,43.5608,0,0
0,0.01649425,-11.0361,5.0562,43.5608,0,0
0,0.01671463,-11.0073,5.0865,43.5608,0,0
0,0.01679874,-10.9783,5.1169,43.5608,0,0
0,0.01656668,-10.9498,5.1469,43.5608,0,0
0,0.01672566,-10.921,5.1772,43.5608,0,0
0,0.01673051,-10.8922,5.2075,43.5608,0,0
0,0.0165871,-10.8636,5.2375,43.5608,0,0
0,0.01668365,-10.8349,5.2678,43.5608,0,0
0,0.01659937,-10.8063,5.2978,43.5608,0,0
0,0.016798,-10.7773,5.3282,43.5608,0,0
0,0.01653885,-10.7488,5.3582,43.5608,0,0
0,0.01676317,-10.72,5.3886,43.5608,0,0
0,0.01660393,-10.6914,5.4186,43.5608,0,0
0,0.01689058,-10.6623,5.4492,43.5608,0,0
0,0.016586,-10.6337,5.4793,43.5608,0,0
0,0.0166154,-10.6051,5.5094,43.5608,0,0
0,0.01681861,-10.5761,5.5398,43.5608,0,0
0,0.01658568,-10.5475,5.5699,43.5608,0,0
0,0.01662569,-10.5189,5.6,43.5608,0,0
0,0.01668184,-10.4902,5.6302,43.5608,0,0
0,0.0168226,-10.4612,5.6607,43.5608,0,0
0,0.0166092,-10.4326,5.6908,43.5608,0,0
0,0.0165583,-10.4041,5.7208,43.5608,0,0
0,0.01692213,-10.3749,5.7514,43.5608,0,0
0,0.01658378,-10.3463,5.7815,43.5608,0,0
0,0.01669555,-10.3176,5.8117,43.5608,0,0
0,0.01660733,-10.289,5.8418,43.5608,0,0
0,0.01682775,-10.26,5.8723,43.5608,0,0
0,0.01639465,-10.2317,5.902,43.5608,0,0
0,0.01688258,-10.2027,5.9325,43.5608,0,0
0,0.01689645,-10.1736,5.9631,43.5608,0,0
0,0.01638402,-10.1453,5.9928,43.5608,0,0
0,0.01664685,-10.1167,6.023,43.5608,0,0
0,0.01685548,-10.0876,6.0535,43.5608,0,0
0,0.01668241,-10.0589,6.0837,43.5608,0,0
0,0.0166237,-10.0303,6.1138,43.5608,0,0
0,0.01659982,-10.0017,6.1439,43.5608,0,0
0,0.0168151,-9.9727,6.1744,43.5608,0,0
0,0.01680762,-9.9437,6.2048,43.5608,0,0
0,0.01654386,-9.9152,6.2348,43.5608,0,0
0,0.01671412,-9.8865,6.265,43.5608,0,0
0,0.0165609,-9.8579,6.295,43.5608,0,0
0,0.01675601,-9.8291,6.3254,43.5608,0,0
0,0.0164997,-9.8006,6.3553,43.5608,0,0
0,0.01680255,-9.7717,6.3857,43.5608,0,0
0,0.0166823,-9.743,6.4159,43.5608,0,0
0,0.01681543,-9.714,6.4464,43.5608,0,0
0,0.0166249,-9.6854,6.4765,43.5608,0,0
0,0.01656698,-9.6568,6.5065,43.5608,0,0
0,0.01685211,-9.6278,6.537,43.5608,0,0
0,0.01665095,-9.5991,6.5672,43.5608,0,0
0,0.0167107,-9.5703,6.5975,43.5608,0,0
0,0.0166155,-9.5417,6.6276,43.5608,0,0
0,0.01660954,-9.5131,6.6576,43.5608,0,0
0,0.01684759,-9.4841,6.6882,43.5608,0,0
0,0.01652291,-9.4556,6.7181,43.5608,0,0
0,0.01668534,-9.4269,6.7483,43.5608,0,0
0,0.01671956,-9.3981,6.7786,43.5608,0,0
0,0.01670386,-9.3693,6.8089,43.5608,0,0
0,0.0166864,-9.3406,6.8391,43.5608,0,0
0,0.01659381,-9.312,6.8691,43.5608,0,0
0,0.01661569,-9.2833,6.8992,43.5608,0,0
0,0.0168035,-9.2544,6.9297,43.5608,0,0
0,0.01667324,-9.2257,6.9599,43.5608,0,0
0,0.01665409,-9.197,6.99,43.5608,0,0
0,0.01665759,-9.1683,7.0202,43.5608,0,0
0,0.01660455,-9.1397,7.0503,43.5608,0,0
0,0.01681648,-9.1107,7.0808,43.5608,0,0
0,0.01658261,-9.0822,7.1108,43.5608,0,0
0,0.01690063,-9.0531,7.1414,43.5608,0,0
0,0.01694761,-9.0239,7.1721,43.5608,0,0
0,0.01636751,-8.9957,7.2017,43.5608,0,0
0,0.01633322,-8.9675,7.2313,43.5608,0,0
0,0.01695222,-8.9383,7.262,43.5608,0,0
0,0.01670307,-8.9096,7.2923,43.5608,0,0
0,0.0167082,-8.8808,7.3226,43.5608,0,0
0,0.01661185,-8.8522,7.3526,43.5608,0,0
0,0.01678896,-8.8232,7.3831,43.5608,0,0
0,0.01639812,-8.795,7.4128,43.5608,0,0
0,0.01689121,-8.7659,7.4434,43.5608,0,0
0,0.01663921,-8.7372,7.4735,43.5608,0,0
0,0.01668178,-8.7085,7.5037,43.5608,0,0
0,0.01671165,-8.6797,7.534,43.5608,0,0
0,0.01672206,-8.6509,7.5643,43.5608,0,0
0,0.01658702,-8.6223,7.5943,43.5608,0,0
0,0.01665616,-8.5937,7.6245,43.5608,0,0
0,0.01670562,-8.5649,7.6547,43.5608,0,0
0,0.01669462,-8.5361,7.685,43.5608,0,0
0,0.01673814,-8.5073,7.7153,43.5608,0,0
0,0.0167522,-8.4784,7.7456,43.5608,0,0
0,0.01651032,-8.45,7.7756,43.5608,0,0
0,0.0165686,-8.4214,7.8056,43.5608,0,0
0,0.01693771,-8.3923,7.8362,43.5608,0,0
0,0.01660953,-8.3637,7.8663,43.5608,0,0
0,0.01671415,-8.3349,7.8966,43.5608,0,0
0,0.01650754,-8.3064,7.9265,43.5608,0,0
0,0.01680549,-8.2775,7.9569,43.5608,0,0
0,0.01663934,-8.2488,7.9871,43.5608,0,0
0,0.01646363,-8.2205,8.0169,43.5608,0,0
0,0.01693424,-8.1913,8.0476,43.5608,0,0
0,0.01670262,-8.1625,8.0778,43.5608,0,0
0,0.01612766,-8.1347,8.107,43.5608,0,0
0,0.01720536,-8.1051,8.1382,43.5608,0,0
0,0.0165881,-8.0765,8.1683,43.5608,0,0
0,0.01675834,-8.0477,8.1986,43.5608,0,0
0,0.01659124,-8.0191,8.2287,43.5608,0,0
0,0.01674735,-7.9902,8.259,43.5608,0,0
0,0.01652143,-7.9618,8.2889,43.5608,0,0
0,0.01675139,-7.9329,8.3193,43.5608,0,0
0,0.01693263,-7.9038,8.3499,43.5608,0,0
0,0.01658924,-7.8752,8.38,43.5608,0,0
0,0.01671606,-7.8464,8.4103,43.5608,0,0
0,0.01671332,-7.8176,8.4405,43.5608,0,0
0,0.01660271,-7.789,8.4706,43.5608,0,0
0,0.01669871,-7.7602,8.5009,43.5608,0,0
0,0.01668755,-7.7315,8.5311,43.5608,0,0
0,0.01666789,-7.7028,8.5613,43.5608,0,0
0,0.01674232,-7.6739,8.5916,43.5608,0,0
0,0.01643757,-7.6456,8.6214,43.5608,0,0
0,0.01683684,-7.6166,8.6519,43.5608,0,0
0,0.01671563,-7.5878,8.6822,43.5608,0,0
0,0.01641238,-7.5596,8.7119,43.5608,0,0
0,0.01697212,-7.5303,8.7426,43.5608,0,0
0,0.01663282,-7.5017,8.7728,43.5608,0,0
0,0.01668177,-7.4729,8.803,43.5608,0,0
0,0.01668574,-7.4442,8.8332,43.5608,0,0
0,0.01663501,-7.4155,8.8633,43.5608,0,0
0,0.01678427,-7.3866,8.8937,43.5608,0,0
0,0.01658146,-7.3581,8.9238,43.5608,0,0
0,0.01672287,-7.3293,8.9541,43.5608,0,0
0,0.01660687,-7.3007,8.9841,43.5608,0,0
0,0.01671794,-7.2719,9.0144,43.5608,0,0
0,0.01658603,-7.2433,9.0445,43.5608,0,0
0,0.01686866,-7.2142,9.075,43.5608,0,0
0,0.0165144,-7.1858,9.1049,43.5608,0,0
0,0.01674401,-7.1569,9.1353,43.5608,0,0
0,0.01659312,-7.1284,9.1653,43.5608,0,0
0,0.01687283,-7.0993,9.1959,43.5608,0,0
0,0.01657984,-7.0707,9.2259,43.5608,0,0
0,0.01670815,-7.0419,9.2562,43.5608,0,0
0,0.01669434,-7.0132,9.2864,43.5608,0,0
