Version: Taxi Continuous/Discontinuous v4.1.8942.21304
TriggerVersion: v4
TaskType: Discontinuous
MazeName: Open Maze MD2
NumberOfTrials: 1
PosterLocations: 
CompletionWindow: 100000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 104.3357
MovementSpeed: 5
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: False
ResetPositionOnTrial: True
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01674561 -4.4691 15.0818 339.1422
 0 0.01654744 -4.5009 15.0818 337.4156
 0 0.01696268 -4.5334 15.0818 337.4156
 0 0.01597699 -4.5641 15.0818 337.4156
 0 0.01656806 -4.5959 15.0818 337.4156
 0 0.01684473 -4.6283 15.0818 337.4156
 0 0.01649722 -4.6600 15.0818 337.4156
 0 0.01666799 -4.6920 15.0818 337.4156
 0 0.01659318 -4.7238 15.0818 337.4156
 0 0.01704145 -4.7566 15.0818 337.4156
 0 0.01650240 -4.7882 15.0818 337.4156
 0 0.01668722 -4.8203 15.0818 337.4156
 0 0.01653702 -4.8520 15.0818 337.4156
 0 0.01664258 -4.8840 15.0818 337.4156
 0 0.01686084 -4.9164 15.0818 337.4156
 0 0.01666603 -4.9484 15.0818 337.4156
 0 0.01674578 -4.9805 15.0818 337.4156
 0 0.01675787 -5.0127 15.0818 337.4156
 0 0.01663656 -5.0449 15.0819 337.4156
 0 0.01657012 -5.0796 15.0832 337.4156
 0 0.01669054 -5.1174 15.0862 337.4156
 0 0.01679952 -5.1585 15.0911 337.4156
 0 0.01634696 -5.2014 15.0984 337.4156
 0 0.01685560 -5.2485 15.1087 337.4156
 0 0.01679728 -5.2985 15.1226 337.4156
 0 0.01671881 -5.3509 15.1405 337.4156
 0 0.01657640 -5.4051 15.1630 337.4156
 0 0.01675507 -5.4617 15.1911 337.4156
 0 0.01654798 -5.5187 15.2248 337.4156
 0 0.01676078 -5.5767 15.2655 337.4156
 0 0.01664244 -5.6333 15.3128 337.4156
 0 0.01668540 -5.6878 15.3674 337.4156
 0 0.01674123 -5.7387 15.4293 337.4156
 0 0.01624411 -5.7807 15.4972 337.4156
 0 0.01714746 -5.8174 15.5745 337.4156
 0 0.01653050 -5.8491 15.6508 337.4156
 0 0.01662851 -5.8810 15.7276 337.4156
 0 0.01691849 -5.9135 15.8057 337.4156
 0 0.01677742 -5.9135 15.8057 339.1661
 0 0.01644600 -5.9135 15.8057 340.8820
 0 0.01678006 -5.9135 15.8057 342.6328
 0 0.01665093 -5.9135 15.8057 344.3701
 0 0.01613670 -5.9135 15.8057 346.0537
 0 0.01722227 -5.9135 15.8057 347.8506
 0 0.01659380 -5.9135 15.8057 349.5819
 0 0.01666068 -5.9135 15.8057 351.3203
 0 0.01673607 -5.9135 15.8057 353.0664
 0 0.01680347 -5.9135 15.8057 354.8196
 0 0.01652252 -5.9135 15.8057 356.5435
 0 0.01672742 -5.9135 15.8057 358.2888
 0 0.01677084 -5.9135 15.8057 0.0386
 0 0.01653833 -5.9135 15.8057 1.7641
 0 0.01684518 -5.9135 15.8057 3.5217
 0 0.01670044 -5.9135 15.8057 5.2641
 0 0.01653169 -5.9135 15.8057 6.9890
 0 0.01652751 -5.9135 15.8057 8.7134
 0 0.01676025 -5.9135 15.8057 10.4621
 0 0.01674448 -5.9135 15.8057 12.2091
 0 0.01667335 -5.9135 15.8057 13.9487
 0 0.01671859 -5.9135 15.8057 15.6931
 0 0.01686761 -5.9135 15.8057 15.6931
 0 0.01637958 -5.9135 15.8057 15.6931
 0 0.01638946 -5.9135 15.8057 15.6931
 0 0.01692221 -5.9135 15.8057 15.6931
 0 0.01663662 -5.9135 15.8057 15.6931
 0 0.01654408 -5.9135 15.8057 15.6931
 0 0.01697988 -5.9135 15.8057 15.6931
 0 0.01661431 -5.9135 15.8057 15.6931
 0 0.01644654 -5.9135 15.8057 15.6931
 0 0.01676258 -5.9135 15.8057 15.6931
 0 0.01686355 -5.9135 15.8057 15.6931
 0 0.01643978 -5.9135 15.8057 15.6931
 0 0.01654210 -5.9135 15.8057 15.6931
 0 0.01742596 -5.9135 15.8057 17.5112
 0 0.01629131 -5.9135 15.8057 19.2110
 0 0.01677563 -5.9135 15.8057 20.9613
 0 0.01637720 -5.9135 15.8057 22.6700
 0 0.01677285 -5.9135 15.8057 24.4200
 0 0.01666880 -5.9135 15.8057 26.1592
 0 0.01683277 -5.9135 15.8057 27.9155
 0 0.01668128 -5.9135 15.8057 29.6559
 0 0.01682395 -5.9135 15.8057 31.4112
 0 0.01672213 -5.9135 15.8057 33.1560
 0 0.01651986 -5.9135 15.8057 34.8796
 0 0.01677909 -5.9135 15.8057 36.6302
 0 0.01661490 -5.9135 15.8057 38.3638
 0 0.01663936 -5.9135 15.8057 40.0998
 0 0.01669776 -5.9135 15.8057 41.8420
 0 0.01665014 -5.9135 15.8057 43.5792
 0 0.01679436 -5.9135 15.8057 45.3315
 0 0.01681737 -5.9135 15.8057 45.3315
 0 0.01631667 -5.9135 15.8057 45.3315
 0 0.01683054 -5.9135 15.8057 45.3315
 0 0.01677413 -5.9229 15.8501 45.3315
 0 0.01674886 -5.9306 15.8983 45.3315
 0 0.01660185 -5.9358 15.9501 45.3315
 0 0.01617937 -5.9382 16.0044 45.3315
 0 0.01714632 -5.9382 16.0647 45.3315
 0 0.01659080 -5.9382 16.1230 45.3315
 0 0.01672651 -5.9382 16.1818 45.3315
 0 0.01674821 -5.9382 16.2407 45.3315
 0 0.01679858 -5.9382 16.2997 45.3315
 0 0.01627450 -5.9382 16.3569 45.3315
 0 0.01698682 -5.9382 16.4166 45.3315
 0 0.01699547 -5.9382 16.4166 47.1047
 0 0.01644421 -5.9382 16.4166 48.8204
 0 0.01641204 -5.9382 16.4166 50.5328
 0 0.01704614 -5.9382 16.4687 52.3113
 0 0.01634638 -5.9382 16.5167 54.0168
 0 0.01689632 -5.9382 16.5643 55.7797
 0 0.01644969 -5.9382 16.6085 57.4960
 0 0.01695158 -5.9382 16.6518 59.2647
 0 0.01607986 -5.9382 16.6908 60.9424
 0 0.01930734 -5.9382 16.7347 62.9568
 0 0.01455054 -5.9382 16.7661 64.4749
 0 0.01663250 -5.9382 16.7996 66.2103
 0 0.01668456 -5.9382 16.8309 67.9511
 0 0.01670963 -5.9382 16.8599 69.6945
 0 0.01658014 -5.9382 16.8863 71.4244
 0 0.01678617 -5.9382 16.9106 73.1758
 0 0.01667674 -5.9382 16.9323 74.9158
 0 0.01679753 -5.9382 16.9517 76.6684
 0 0.01652876 -5.9382 16.9683 78.3929
 0 0.01661268 -5.9382 16.9826 80.1262
 0 0.01702796 -5.9382 16.9972 80.1262
 0 0.01654358 -5.9382 17.0113 80.1262
 0 0.01657693 -5.9382 17.0256 80.1262
 0 0.01662166 -5.9382 17.0398 80.1262
 0 0.01678641 -5.9382 17.0542 80.1262
 0 0.01661268 -5.9382 17.0684 80.1262
 0 0.01654920 -5.9382 17.0826 80.1262
 0 0.01683720 -5.9382 17.0971 80.1262
 0 0.01664108 -5.9382 17.1113 80.1262
 0 0.01652391 -5.9382 17.1255 80.1262
 0 0.01684378 -5.9382 17.1399 80.1262
 0 0.01673563 -5.9382 17.1543 80.1262
 0 0.01695983 -5.9382 17.1714 78.3567
 0 0.01629550 -5.9382 17.1902 76.6565
 0 0.01673063 -5.9382 17.2120 74.9109
 0 0.01677360 -5.9382 17.2363 73.1608
 0 0.01659210 -5.9382 17.2627 71.4297
 0 0.01680266 -5.9382 17.2919 69.6765
 0 0.01659323 -5.9382 17.3230 67.9453
 0 0.01644981 -5.9382 17.3562 66.2290
 0 0.01685075 -5.9382 17.3925 64.4708
 0 0.01674292 -5.9382 17.4309 62.7239
 0 0.01650194 -5.9382 17.4709 61.0022
 0 0.01688103 -5.9382 17.5140 59.2409
 0 0.01668299 -5.9382 17.5588 57.5003
 0 0.01663765 -5.9382 17.6056 55.7644
 0 0.01690275 -5.9382 17.6532 55.7644
 0 0.01648413 -5.9382 17.6996 55.7644
 0 0.01644243 -5.9382 17.7458 55.7644
 0 0.01686538 -5.9382 17.7933 55.7644
 0 0.01659135 -5.9382 17.8399 55.7644
 0 0.01687692 -5.9382 17.8874 55.7644
 0 0.01648068 -5.9382 17.9338 55.7644
 0 0.01672849 -5.9382 17.9808 55.7644
 0 0.01662955 -5.9382 18.0276 55.7644
 0 0.01686481 -5.9382 18.0750 55.7644
 0 0.01662056 -5.9382 18.1218 55.7644
 0 0.01655447 -5.9382 18.1684 55.7644
 0 0.01681213 -5.9382 18.2157 55.7644
 0 0.01666819 -5.9382 18.2625 55.7644
 0 0.01652749 -5.9382 18.3090 55.7644
 0 0.01680384 -5.9382 18.3563 55.7644
 0 0.01654606 -5.9382 18.4028 55.7644
 0 0.01668829 -5.9382 18.4498 55.7644
 0 0.01719047 -5.9382 18.5003 53.9708
 0 0.01630776 -5.9382 18.5502 52.2693
 0 0.01677084 -5.9382 18.6036 50.5195
 0 0.01665659 -5.9382 18.6584 48.7816
 0 0.01658709 -5.9382 18.7149 47.0510
 0 0.01655496 -5.9382 18.7731 45.3237
 0 0.01675673 -5.9382 18.8338 43.5754
 0 0.01676758 -5.9382 18.8350 41.8260
 0 0.01662594 -5.9382 18.8350 40.0913
 0 0.01675113 -5.9382 18.8350 38.3435
 0 0.01664723 -5.9382 18.8350 36.6066
 0 0.01661708 -5.9382 18.8350 34.8729
 0 0.01671006 -5.9382 18.8350 33.1294
 0 0.01673182 -5.9382 18.8350 31.3837
 0 0.01663077 -5.9382 18.8350 29.6485
 0 0.01690990 -5.9382 18.8350 27.8842
 0 0.01647402 -5.9382 18.8350 26.1654
 0 0.01660728 -5.9382 18.8350 24.4326
 0 0.01678075 -5.9382 18.8350 22.6818
 0 0.01671600 -5.9382 18.8350 20.9377
 0 0.01659333 -5.9382 18.8350 19.2065
 0 0.01672009 -5.9382 18.8350 17.4620
 0 0.01665255 -5.9382 18.8350 15.7245
 0 0.01641213 -5.9382 18.8350 14.0121
 0 0.01703029 -5.9378 18.8368 12.2353
 0 0.01677143 -5.9378 18.8368 10.4854
 0 0.01647070 -5.9378 18.8368 8.7669
 0 0.01677494 -5.9378 18.8368 7.0167
 0 0.01655601 -5.9378 18.8368 5.2893
 0 0.01716055 -5.9378 18.8368 3.4988
 0 0.01629169 -5.9378 18.8368 1.7990
 0 0.01664819 -5.9378 18.8368 0.0620
 0 0.01665281 -5.9402 18.8368 358.3246
 0 0.01664639 -5.9452 18.8368 356.5877
 0 0.01679972 -5.9527 18.8368 354.8349
 0 0.01685268 -5.9629 18.8368 353.0766
 0 0.01634111 -5.9751 18.8368 351.3716
 0 0.01680566 -5.9903 18.8368 349.6182
 0 0.01656628 -6.0076 18.8368 347.8897
 0 0.01681629 -6.0278 18.8373 346.1352
 0 0.01697846 -6.0507 18.8379 344.3637
 0 0.01642380 -6.0752 18.8386 342.6501
 0 0.01651216 -6.1021 18.8393 340.9273
 0 0.01663891 -6.1317 18.8402 339.1913
 0 0.01718223 -6.1647 18.8411 337.3986
 0 0.01666856 -6.1991 18.8421 335.6595
 0 0.01635689 -6.2350 18.8431 333.9529
 0 0.01660016 -6.2737 18.8442 332.2209
 0 0.01675837 -6.3150 18.8453 330.4724
 0 0.01710870 -6.3594 18.8466 328.6873
 0 0.01635784 -6.4040 18.8479 326.9806
 0 0.01663602 -6.4514 18.8492 325.2449
 0 0.01660152 -6.5008 18.8506 323.5128
 0 0.01671785 -6.5525 18.8521 321.7685
 0 0.01694415 -6.6069 18.8537 320.0006
 0 0.01633776 -6.6613 18.8552 318.2960
 0 0.01673742 -6.7188 18.8569 316.5497
 0 0.01678060 -6.7784 18.8586 314.7989
 0 0.01653061 -6.8388 18.8603 313.0741
 0 0.01689874 -6.9022 18.8621 311.3110
 0 0.01689770 -6.9674 18.8640 309.5479
 0 0.01644668 -7.0323 18.8659 307.8320
 0 0.01670621 -7.0998 18.8678 306.0889
 0 0.01653422 -7.1681 18.8698 304.3638
 0 0.01708822 -7.2401 18.8719 302.5809
 0 0.01634456 -7.3102 18.8739 300.8755
 0 0.01683495 -7.3825 18.8739 300.8755
 0 0.01642906 -7.4530 18.8739 300.8755
 0 0.01677673 -7.5250 18.8739 300.8755
 0 0.01672271 -7.5967 18.8739 300.8755
 0 0.01666233 -7.6682 18.8739 300.8755
 0 0.01653917 -7.7392 18.8739 300.8755
 0 0.01675527 -7.8111 18.8739 300.8755
 0 0.01663262 -7.8825 18.8739 300.8755
 0 0.01677686 -7.9545 18.8739 300.8755
 0 0.01660422 -8.0257 18.8739 300.8755
 0 0.01669182 -8.0974 18.8739 300.8755
 0 0.01669841 -8.1690 18.8739 300.8755
 0 0.01670140 -8.2407 18.8739 300.8755
 0 0.01674786 -8.3126 18.8739 300.8755
 0 0.01664762 -8.3840 18.8739 300.8755
 0 0.01656540 -8.4551 18.8739 300.8755
 0 0.01675931 -8.5270 18.8739 300.8755
 0 0.01668077 -8.5986 18.8739 300.8755
 0 0.01660580 -8.6699 18.8739 300.8755
 0 0.01671022 -8.7416 18.8739 300.8755
 0 0.01670296 -8.8133 18.8739 300.8755
 0 0.01653979 -8.8842 18.8739 300.8755
 0 0.01666294 -8.9557 18.8739 300.8755
 0 0.01688585 -9.0282 18.8739 300.8755
 0 0.01668836 -9.0998 18.8739 300.8755
 0 0.01662024 -9.1711 18.8739 300.8755
 0 0.01672480 -9.2429 18.8739 300.8755
 0 0.01665866 -9.3144 18.8739 300.8755
 0 0.01669647 -9.3861 18.8739 300.8755
 0 0.01654422 -9.4571 18.8739 300.8755
 0 0.01675825 -9.5290 18.8739 300.8755
 0 0.01666285 -9.6005 18.8739 300.8755
 0 0.01663671 -9.6719 18.8739 300.8755
 0 0.01679429 -9.7440 18.8739 300.8755
 0 0.01671473 -9.8157 18.8739 300.8755
 0 0.01700759 -9.8887 18.8739 300.8755
 0 0.01638352 -9.9590 18.8739 300.8755
 0 0.01670710 -10.0307 18.8739 300.8755
 0 0.01671161 -10.1024 18.8739 300.8755
 0 0.01628870 -10.1723 18.8739 300.8755
 0 0.01709151 -10.2456 18.8739 300.8755
 0 0.01650039 -10.3165 18.8739 300.8755
 0 0.01662369 -10.3878 18.8739 300.8755
 0 0.01680216 -10.4599 18.8739 300.8755
 0 0.01665895 -10.5314 18.8739 300.8755
 0 0.01649009 -10.6022 18.8739 300.8755
 0 0.01671364 -10.6739 18.8739 300.8755
 0 0.01671389 -10.7456 18.8739 300.8755
 0 0.01671837 -10.8173 18.8739 300.8755
 0 0.01673774 -10.8892 18.8739 300.8755
 0 0.01662336 -10.9605 18.8739 300.8755
 0 0.01672105 -11.0323 18.8739 300.8755
 0 0.01670653 -11.1040 18.8739 300.8755
 0 0.01669795 -11.1756 18.8739 300.8755
 0 0.01656068 -11.2467 18.8739 300.8755
 0 0.01641918 -11.3172 18.8739 300.8755
 0 0.01711172 -11.3906 18.8739 300.8755
 0 0.01664364 -11.4620 18.8739 300.8755
 0 0.01666258 -11.5335 18.8739 300.8755
 0 0.01657590 -11.6047 18.8739 300.8755
 0 0.01674274 -11.6765 18.8739 300.8755
 0 0.01678972 -11.7486 18.8739 300.8755
 0 0.01652180 -11.8195 18.8739 300.8755
 0 0.01672026 -11.8912 18.8739 300.8755
 0 0.01674978 -11.9631 18.8739 300.8755
 0 0.01657989 -12.0342 18.8739 300.8755
 0 0.01681555 -12.1064 18.8739 300.8755
 0 0.01659637 -12.1776 18.8739 300.8755
 0 0.01670996 -12.2493 18.8739 300.8755
 0 0.01603534 -12.3182 18.8739 300.8755
 0 0.01659794 -12.3894 18.8739 300.8755
 0 0.01689243 -12.4619 18.8739 300.8755
 0 0.01658236 -12.5330 18.8739 300.8755
 0 0.01669922 -12.6047 18.8739 300.8755
 0 0.01651864 -12.6756 18.8739 300.8755
 0 0.01681818 -12.7478 18.8739 300.8755
 0 0.01664885 -12.8192 18.8739 300.8755
 0 0.01663162 -12.8906 18.8739 300.8755
 0 0.01667356 -12.9621 18.8739 300.8755
 0 0.01653634 -13.0331 18.8739 300.8755
 0 0.01686386 -13.1055 18.8739 300.8755
 0 0.01682287 -13.1777 18.8739 300.8755
 0 0.01651049 -13.2485 18.8739 300.8755
 0 0.01665588 -13.3200 18.8739 300.8755
 0 0.01654091 -13.3910 18.8739 300.8755
 0 0.01700112 -13.4639 18.8739 300.8755
 0 0.01651004 -13.5348 18.8739 300.8755
 0 0.01669411 -13.6064 18.8739 300.8755
 0 0.01666053 -13.6779 18.8739 300.8755
 0 0.01676517 -13.7499 18.8739 300.8755
 0 0.01669018 -13.8215 18.8739 300.8755
 0 0.01667078 -13.8930 18.8739 300.8755
 0 0.01641873 -13.9635 18.8739 300.8755
 0 0.01705682 -14.0367 18.8739 300.8755
 0 0.01636857 -14.1069 18.8739 300.8755
 0 0.01685528 -14.1793 18.8739 300.8755
 0 0.01666978 -14.2508 18.8739 300.8755
 0 0.01675236 -14.3227 18.8739 300.8755
 0 0.01668034 -14.3943 18.8739 300.8755
 0 0.01662003 -14.4656 18.8739 300.8755
 0 0.01667538 -14.5372 18.8739 300.8755
 0 0.01677544 -14.6092 18.8739 300.8755
 0 0.01669903 -14.6808 18.8739 300.8755
 0 0.01657353 -14.7519 18.8739 300.8755
 0 0.01667765 -14.8235 18.8739 300.8755
 0 0.01674817 -14.8954 18.8739 300.8755
 0 0.01652444 -14.9663 18.8739 300.8755
 0 0.01674613 -15.0382 18.8739 300.8755
 0 0.01693053 -15.1108 18.8739 300.8755
 0 0.01642047 -15.1813 18.8739 300.8755
 0 0.01672673 -15.2531 18.8739 300.8755
 0 0.01666471 -15.3246 18.8739 300.8755
 0 0.01668826 -15.3962 18.8739 300.8755
 0 0.01681690 -15.4684 18.8739 300.8755
 0 0.01678943 -15.5404 18.8739 300.8755
 0 0.01659118 -15.6116 18.8739 300.8755
 0 0.01646146 -15.6823 18.8739 300.8755
 0 0.01667255 -15.7538 18.8739 300.8755
 0 0.01670344 -15.8255 18.8739 300.8755
 0 0.01664720 -15.8969 18.8739 300.8755
 0 0.01677190 -15.9689 18.8739 300.8755
 0 0.01658894 -16.0401 18.8739 300.8755
 0 0.01685740 -16.1124 18.8739 300.8755
 0 0.01660761 -16.1837 18.8739 300.8755
 0 0.01670111 -16.2554 18.8739 300.8755
 0 0.01665863 -16.3269 18.8739 300.8755
 0 0.01673034 -16.3987 18.8739 300.8755
 0 0.01642503 -16.4692 18.8739 300.8755
 0 0.01697911 -16.5420 18.8739 300.8755
 0 0.01659878 -16.6133 18.8739 300.8755
 0 0.01665726 -16.6847 18.8739 300.8755
 0 0.01661070 -16.7560 18.8739 300.8755
 0 0.01668725 -16.8276 18.8739 300.8755
 0 0.01676465 -16.8996 18.8739 300.8755
 0 0.01670084 -16.9712 18.8739 300.8755
 0 0.01672850 -17.0430 18.8739 300.8755
 0 0.01665276 -17.1145 18.8739 300.8755
 0 0.01670177 -17.1862 18.8739 300.8755
 0 0.01655399 -17.2572 18.8739 300.8755
 0 0.01675503 -17.3291 18.8739 300.8755
 0 0.01668775 -17.4007 18.8739 300.8755
 0 0.01660698 -17.4720 18.8739 300.8755
 0 0.01675540 -17.5439 18.8739 300.8755
 0 0.01664019 -17.6153 18.8739 300.8755
 0 0.01665663 -17.6868 18.8739 300.8755
 0 0.01684310 -17.7591 18.8739 300.8755
 0 0.01658998 -17.8303 18.8739 300.8755
 0 0.01663619 -17.9017 18.8739 300.8755
 0 0.01647928 -17.9724 18.8739 300.8755
 0 0.01698833 -18.0453 18.8739 300.8755
 0 0.01654035 -18.1163 18.8739 300.8755
 0 0.01675705 -18.1882 18.8739 300.8755
 0 0.01658199 -18.2593 18.8739 300.8755
 0 0.01682597 -18.3315 18.8739 300.8755
 0 0.01653554 -18.4025 18.8739 300.8755
 0 0.01667055 -18.4740 18.8739 300.8755
 0 0.01678854 -18.5461 18.8739 300.8755
 0 0.01647901 -18.6168 18.8739 300.8755
 0 0.01684140 -18.6891 18.8739 300.8755
 0 0.01654988 -18.7601 18.8739 300.8755
 0 0.01672014 -18.8198 18.8739 300.8755
 0 0.01684446 -18.8198 18.8739 300.8755
 0 0.01653463 -18.8198 18.8739 300.8755
 0 0.01656146 -18.8198 18.8739 300.8755
 0 0.01664070 -18.8198 18.8739 300.8755
 0 0.01663240 -18.8198 18.8739 300.8755
 0 0.01659880 -18.8198 18.8739 300.8755
 0 0.01669846 -18.8198 18.8739 300.8755
 0 0.01682180 -18.8198 18.8739 300.8755
 0 0.01675655 -18.8198 18.8739 300.8755
 0 0.01656938 -18.8198 18.8739 300.8755
 0 0.01672150 -18.8198 18.8739 300.8755
 0 0.01644905 -18.8198 18.8739 300.8755
 0 0.01679908 -18.8198 18.8739 300.8755
 0 0.01637289 -18.8198 18.8739 300.8755
 0 0.01716654 -18.8198 18.8739 300.8755
 0 0.01646070 -18.8198 18.8739 300.8755
 0 0.01679038 -18.8198 18.8739 300.8755
 0 0.01686022 -18.8198 18.8739 300.8755
 0 0.01639426 -18.8198 18.8739 300.8755
 0 0.02055883 -18.8246 18.8765 298.7305
 0 0.02097694 -18.8283 18.8783 296.5419
 0 0.02090595 -18.8283 18.8783 294.3607
 0 0.02123248 -18.8283 18.8783 292.1454
 0 0.00224982 -18.8283 18.8783 291.9106
 0 0.01453992 -18.8283 18.8783 290.3936
 0 0.01667303 -18.8283 18.8783 288.6540
 0 0.01646996 -18.8283 18.8783 286.9356
 0 0.01683661 -18.8283 18.8783 285.1789
 0 0.01681113 -18.8283 18.8783 283.4249
 0 0.01659679 -18.8283 18.8783 281.6933
 0 0.01664989 -18.8283 18.8783 279.9561
 0 0.01694890 -18.8283 18.8783 278.1877
 0 0.01669267 -18.8283 18.8783 276.4461
 0 0.01629529 -18.8283 18.8783 274.7459
 0 0.01676908 -18.8283 18.8783 272.9963
 0 0.01674169 -18.8283 18.8783 271.2495
 0 0.01639952 -18.8283 18.8783 269.5385
 0 0.01695623 -18.8283 18.8750 267.7693
 0 0.01664812 -18.8283 18.8693 266.0323
 0 0.01668449 -18.8283 18.8610 264.2916
 0 0.01689809 -18.8283 18.8500 262.5285
 0 0.01650703 -18.8283 18.8368 260.8062
 0 0.01655573 -18.8283 18.8211 259.0789
 0 0.01678373 -18.8283 18.8027 257.3277
 0 0.01670033 -18.8283 18.7819 255.5853
 0 0.01658001 -18.8283 18.7589 253.8554
 0 0.01683703 -18.8283 18.7330 252.0987
 0 0.01663319 -18.8283 18.7051 250.3632
 0 0.01668713 -18.8283 18.6746 248.6222
 0 0.01672502 -18.8283 18.6418 246.8772
 0 0.01670283 -18.8283 18.6067 245.1345
 0 0.01656829 -18.8283 18.5696 243.4058
 0 0.01665976 -18.8294 18.5301 241.6676
 0 0.01672487 -18.8306 18.4882 239.9226
 0 0.01695794 -18.8319 18.4434 238.1533
 0 0.01626900 -18.8332 18.3985 236.4558
 0 0.01680861 -18.8346 18.3499 234.7021
 0 0.01669928 -18.8360 18.2996 232.9597
 0 0.01665021 -18.8375 18.2475 231.2225
 0 0.01709759 -18.8391 18.1919 229.4386
 0 0.01628935 -18.8406 18.1371 227.7391
 0 0.01677680 -18.8423 18.0788 225.9887
 0 0.01658956 -18.8440 18.0194 224.2578
 0 0.01693316 -18.8458 17.9570 222.4911
 0 0.01655357 -18.8476 17.8943 220.7639
 0 0.01654586 -18.8495 17.8300 219.0376
 0 0.01656367 -18.8514 17.7642 217.3094
 0 0.01673155 -18.8533 17.6961 215.5637
 0 0.01688710 -18.8553 17.6260 213.8018
 0 0.01613668 -18.8573 17.5576 212.1182
 0 0.01679286 -18.8594 17.4852 210.3661
 0 0.01713947 -18.8594 17.4112 210.3661
 0 0.01681217 -18.8594 17.3387 210.3661
 0 0.01635097 -18.8594 17.2682 210.3661
 0 0.01628131 -18.8594 17.1979 210.3661
 0 0.01710447 -18.8594 17.1241 210.3661
 0 0.01678390 -18.8594 17.0517 210.3661
 0 0.01651903 -18.8594 16.9805 210.3661
 0 0.01671110 -18.8594 16.9084 210.3661
 0 0.01674674 -18.8594 16.8361 210.3661
 0 0.01619826 -18.8594 16.7662 210.3661
 0 0.01700907 -18.8594 16.6929 210.3661
 0 0.01689926 -18.8594 16.6200 210.3661
 0 0.01655665 -18.8594 16.5485 210.3661
 0 0.01674634 -18.8594 16.4763 210.3661
 0 0.01684460 -18.8594 16.4036 210.3661
 0 0.01651171 -18.8594 16.3324 210.3661
 0 0.01666716 -18.8594 16.2605 210.3661
 0 0.01649641 -18.8594 16.1893 210.3661
 0 0.01673639 -18.8594 16.1171 210.3661
 0 0.01669895 -18.8594 16.0451 210.3661
 0 0.01701176 -18.8616 15.9704 208.5911
 0 0.01641507 -18.8637 15.8972 206.8784
 0 0.01673479 -18.8659 15.8214 205.1324
 0 0.01677496 -18.8681 15.7444 203.3822
 0 0.01670454 -18.8703 15.6668 201.6393
 0 0.01660061 -18.8726 15.5888 199.9073
 0 0.01670369 -18.8749 15.5094 198.1645
 0 0.01657510 -18.8772 15.4299 196.4351
 0 0.01676855 -18.8796 15.3488 194.6855
 0 0.01690829 -18.8796 15.2670 194.6855
 0 0.01655095 -18.8796 15.1870 194.6855
 0 0.01659686 -18.8796 15.1067 194.6855
 0 0.01669651 -18.8796 15.0260 194.6855
 0 0.01652681 -18.8796 14.9460 194.6855
 0 0.01679548 -18.8796 14.8648 194.6855
 0 0.01669437 -18.8796 14.7840 194.6855
 0 0.01658550 -18.8796 14.7038 194.6855
 0 0.01681158 -18.8796 14.6225 194.6855
 0 0.01653546 -18.8796 14.5425 194.6855
 0 0.01675200 -18.8796 14.4615 194.6855
 0 0.01661410 -18.8796 14.3812 194.6855
 0 0.01678302 -18.8796 14.3000 194.6855
 0 0.01660815 -18.8796 14.2197 194.6855
 0 0.01671535 -18.8796 14.1388 194.6855
 0 0.01667955 -18.8796 14.0581 194.6855
 0 0.01672178 -18.8796 13.9773 194.6855
 0 0.01657663 -18.8796 13.8971 194.6855
 0 0.01670616 -18.8796 13.8163 194.6855
 0 0.01679892 -18.8796 13.7350 194.6855
 0 0.01662457 -18.8796 13.6546 194.6855
 0 0.01675637 -18.8796 13.5736 194.6855
 0 0.01651221 -18.8796 13.4937 194.6855
 0 0.01672840 -18.8796 13.4128 194.6855
 0 0.01676964 -18.8796 13.3317 194.6855
 0 0.01675692 -18.8796 13.2506 194.6855
 0 0.01647561 -18.8796 13.1710 194.6855
 0 0.01663261 -18.8796 13.0905 194.6855
 0 0.01684201 -18.8796 13.0091 194.6855
 0 0.01663927 -18.8796 12.9286 194.6855
 0 0.01677390 -18.8796 12.8474 194.6855
 0 0.01668789 -18.8796 12.7667 194.6855
 0 0.01617723 -18.8796 12.6885 194.6855
 0 0.01666069 -18.8796 12.6079 194.6855
 0 0.01725236 -18.8796 12.5245 194.6855
 0 0.01652481 -18.8796 12.4445 194.6855
 0 0.01658634 -18.8796 12.3643 194.6855
 0 0.01673062 -18.8796 12.2834 194.6855
 0 0.01668784 -18.8796 12.2027 194.6855
 0 0.01666406 -18.8796 12.1221 194.6855
 0 0.01639430 -18.8796 12.0428 194.6855
 0 0.01702028 -18.8796 11.9605 194.6855
 0 0.01669788 -18.8796 11.8797 194.6855
 0 0.01656729 -18.8796 11.7996 194.6855
 0 0.01676409 -18.8796 11.7185 194.6855
 0 0.01666936 -18.8796 11.6379 194.6855
